                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
 1112:   80:-       |  80:-       |  80:-       |  76:addq    |  76:-       
 1113:   80:-       |  80:-       |  80:-       |  80:-       |  76:addq    r1=0x5326a154ee94321c  
 1114:   80:srl     |  80:-       |  80:-       |  80:-       |  80:-       
 1115:   84:-       |  80:srl     |  80:-       |  80:-       |  80:-       
 1116:   84:-       |  84:-       |  80:srl     |  80:-       |  80:-       
 1117:   84:-       |  84:-       |  84:-       |  80:srl     |  80:-       
 1118:   84:-       |  84:-       |  84:-       |  84:-       |  80:srl     r10=776659821  
 1119:   84:stq     |  84:-       |  84:-       |  84:-       |  84:-       
 1120:   88:-       |  84:stq     |  84:-       |  84:-       |  84:-       
 1121:   88:-       |  88:-       |  84:stq     |  84:-       |  84:-       
 1122:   88:-       |  88:-       |  88:-       |  84:stq     |  84:-       BUS_STORE MEM[4416] = 776659821 accepted 1
 1123:   88:-       |  88:-       |  88:-       |  88:-       |  84:stq     
 1124:   88:srl     |  88:-       |  88:-       |  88:-       |  88:-       
 1125:   92:-       |  88:srl     |  88:-       |  88:-       |  88:-       
 1126:   92:-       |  92:-       |  88:srl     |  88:-       |  88:-       
 1127:   92:-       |  92:-       |  92:-       |  88:srl     |  88:-       
 1128:   92:-       |  92:-       |  92:-       |  92:-       |  88:srl     r11=-260211186  
 1129:   92:stq     |  92:-       |  92:-       |  92:-       |  92:-       
 1130:   96:-       |  92:stq     |  92:-       |  92:-       |  92:-       
 1131:   96:-       |  96:-       |  92:stq     |  92:-       |  92:-       
 1132:   96:-       |  96:-       |  96:-       |  92:stq     |  92:-       BUS_STORE MEM[4424] = -260211186 accepted 1
 1133:   96:-       |  96:-       |  96:-       |  96:-       |  92:stq     
 1134:   96:srl     |  96:-       |  96:-       |  96:-       |  96:-       
 1135:  100:-       |  96:srl     |  96:-       |  96:-       |  96:-       
 1136:  100:-       | 100:-       |  96:srl     |  96:-       |  96:-       
 1137:  100:-       | 100:-       | 100:-       |  96:srl     |  96:-       
 1138:  100:-       | 100:-       | 100:-       | 100:-       |  96:srl     r12=1585231479  
 1139:  100:stq     | 100:-       | 100:-       | 100:-       | 100:-       
 1140:  104:-       | 100:stq     | 100:-       | 100:-       | 100:-       
 1141:  104:-       | 104:-       | 100:stq     | 100:-       | 100:-       
 1142:  104:-       | 104:-       | 104:-       | 100:stq     | 100:-       BUS_STORE MEM[4432] = 1585231479 accepted 1
 1143:  104:-       | 104:-       | 104:-       | 104:-       | 100:stq     
 1144:  104:srl     | 104:-       | 104:-       | 104:-       | 104:-       
 1145:  108:-       | 104:srl     | 104:-       | 104:-       | 104:-       
 1146:  108:-       | 108:-       | 104:srl     | 104:-       | 104:-       
 1147:  108:-       | 108:-       | 108:-       | 104:srl     | 104:-       
 1148:  108:-       | 108:-       | 108:-       | 108:-       | 104:srl     r13=1395040596  
 1149:  108:stq     | 108:-       | 108:-       | 108:-       | 108:-       
 1150:  112:-       | 108:stq     | 108:-       | 108:-       | 108:-       
 1151:  112:-       | 112:-       | 108:stq     | 108:-       | 108:-       
 1152:  112:-       | 112:-       | 112:-       | 108:stq     | 108:-       BUS_STORE MEM[4440] = 1395040596 accepted 1
 1153:  112:-       | 112:-       | 112:-       | 112:-       | 108:stq     
 1154:  112:addq    | 112:-       | 112:-       | 112:-       | 112:-       
 1155:  116:-       | 112:addq    | 112:-       | 112:-       | 112:-       
 1156:  116:-       | 116:-       | 112:addq    | 112:-       | 112:-       
 1157:  116:-       | 116:-       | 116:-       | 112:addq    | 112:-       
 1158:  116:-       | 116:-       | 116:-       | 116:-       | 112:addq    r0=4448  
 1159:  116:bne     | 116:-       | 116:-       | 116:-       | 116:-       
 1160:  120:-       | 116:bne     | 116:-       | 116:-       | 116:-       
 1161:  120:-       | 120:-       | 116:bne     | 116:-       | 116:-       
 1162:  120:-       | 120:-       | 120:-       | 116:bne     | 116:-       
 1163:   40:-       | 120:-       | 120:-       | 120:-       | 116:bne     
 1164:   40:addq    |  40:-       | 120:-       | 120:-       | 120:-       
 1165:   44:-       |  40:addq    |  40:-       | 120:-       | 120:-       
 1166:   44:-       |  44:-       |  40:addq    |  40:-       | 120:-       
 1167:   44:-       |  44:-       |  44:-       |  40:addq    |  40:-       
 1168:   44:-       |  44:-       |  44:-       |  44:-       |  40:addq    r4=12  
 1169:   44:cmple   |  44:-       |  44:-       |  44:-       |  44:-       
 1170:   48:-       |  44:cmple   |  44:-       |  44:-       |  44:-       
 1171:   48:-       |  48:-       |  44:cmple   |  44:-       |  44:-       
 1172:   48:-       |  48:-       |  48:-       |  44:cmple   |  44:-       
 1173:   48:-       |  48:-       |  48:-       |  48:-       |  44:cmple   r5=1  
 1174:   48:mulq    |  48:-       |  48:-       |  48:-       |  48:-       
 1175:   52:-       |  48:mulq    |  48:-       |  48:-       |  48:-       
 1176:   52:-       |  52:-       |  48:mulq    |  48:-       |  48:-       
 1177:   52:-       |  52:-       |  52:-       |  48:mulq    |  48:-       
 1178:   52:-       |  52:-       |  52:-       |  52:-       |  48:mulq    r10=0x48e60e6ce228c5ac  
 1179:   52:addq    |  52:-       |  52:-       |  52:-       |  52:-       
 1180:   56:-       |  52:addq    |  52:-       |  52:-       |  52:-       
 1181:   56:-       |  56:-       |  52:addq    |  52:-       |  52:-       
 1182:   56:-       |  56:-       |  56:-       |  52:addq    |  52:-       
 1183:   56:-       |  56:-       |  56:-       |  56:-       |  52:addq    r10=0x48e60e6d972db8d9  
 1184:   56:mulq    |  56:-       |  56:-       |  56:-       |  56:-       
 1185:   60:-       |  56:mulq    |  56:-       |  56:-       |  56:-       
 1186:   60:-       |  60:-       |  56:mulq    |  56:-       |  56:-       
 1187:   60:-       |  60:-       |  60:-       |  56:mulq    |  56:-       
 1188:   60:-       |  60:-       |  60:-       |  60:-       |  56:mulq    r11=0xb26b71d5b74de75  
 1189:   60:addq    |  60:-       |  60:-       |  60:-       |  60:-       
 1190:   64:-       |  60:addq    |  60:-       |  60:-       |  60:-       
 1191:   64:-       |  64:-       |  60:addq    |  60:-       |  60:-       
 1192:   64:-       |  64:-       |  64:-       |  60:addq    |  60:-       
 1193:   64:-       |  64:-       |  64:-       |  64:-       |  60:addq    r11=0xb26b71e1079d1a2  
 1194:   64:mulq    |  64:-       |  64:-       |  64:-       |  64:-       
 1195:   68:-       |  64:mulq    |  64:-       |  64:-       |  64:-       
 1196:   68:-       |  68:-       |  64:mulq    |  64:-       |  64:-       
 1197:   68:-       |  68:-       |  68:-       |  64:mulq    |  64:-       
 1198:   68:-       |  68:-       |  68:-       |  68:-       |  64:mulq    r12=0xe2f6a8e295e38d1a  
 1199:   68:addq    |  68:-       |  68:-       |  68:-       |  68:-       
 1200:   72:-       |  68:addq    |  68:-       |  68:-       |  68:-       
 1201:   72:-       |  72:-       |  68:addq    |  68:-       |  68:-       
 1202:   72:-       |  72:-       |  72:-       |  68:addq    |  68:-       
 1203:   72:-       |  72:-       |  72:-       |  72:-       |  68:addq    r12=0xe2f6a8e34ae88047  
 1204:   72:mulq    |  72:-       |  72:-       |  72:-       |  72:-       
 1205:   76:-       |  72:mulq    |  72:-       |  72:-       |  72:-       
 1206:   76:-       |  76:-       |  72:mulq    |  72:-       |  72:-       
 1207:   76:-       |  76:-       |  76:-       |  72:mulq    |  72:-       
 1208:   76:-       |  76:-       |  76:-       |  76:-       |  72:mulq    r1=0x7372496881c7962b  
 1209:   76:addq    |  76:-       |  76:-       |  76:-       |  76:-       
 1210:   80:-       |  76:addq    |  76:-       |  76:-       |  76:-       
 1211:   80:-       |  80:-       |  76:addq    |  76:-       |  76:-       
 1212:   80:-       |  80:-       |  80:-       |  76:addq    |  76:-       
 1213:   80:-       |  80:-       |  80:-       |  80:-       |  76:addq    r1=0x7372496936cc8958  
 1214:   80:srl     |  80:-       |  80:-       |  80:-       |  80:-       
 1215:   84:-       |  80:srl     |  80:-       |  80:-       |  80:-       
 1216:   84:-       |  84:-       |  80:srl     |  80:-       |  80:-       
 1217:   84:-       |  84:-       |  84:-       |  80:srl     |  80:-       
 1218:   84:-       |  84:-       |  84:-       |  84:-       |  80:srl     r10=1223036525  
 1219:   84:stq     |  84:-       |  84:-       |  84:-       |  84:-       
 1220:   88:-       |  84:stq     |  84:-       |  84:-       |  84:-       
 1221:   88:-       |  88:-       |  84:stq     |  84:-       |  84:-       
 1222:   88:-       |  88:-       |  88:-       |  84:stq     |  84:-       BUS_STORE MEM[4448] = 1223036525 accepted 1
 1223:   88:-       |  88:-       |  88:-       |  88:-       |  84:stq     
 1224:   88:srl     |  88:-       |  88:-       |  88:-       |  88:-       
 1225:   92:-       |  88:srl     |  88:-       |  88:-       |  88:-       
 1226:   92:-       |  92:-       |  88:srl     |  88:-       |  88:-       
 1227:   92:-       |  92:-       |  92:-       |  88:srl     |  88:-       
 1228:   92:-       |  92:-       |  92:-       |  92:-       |  88:srl     r11=187086622  
 1229:   92:stq     |  92:-       |  92:-       |  92:-       |  92:-       
 1230:   96:-       |  92:stq     |  92:-       |  92:-       |  92:-       
 1231:   96:-       |  96:-       |  92:stq     |  92:-       |  92:-       
 1232:   96:-       |  96:-       |  96:-       |  92:stq     |  92:-       BUS_STORE MEM[4456] = 187086622 accepted 1
 1233:   96:-       |  96:-       |  96:-       |  96:-       |  92:stq     
 1234:   96:srl     |  96:-       |  96:-       |  96:-       |  96:-       
 1235:  100:-       |  96:srl     |  96:-       |  96:-       |  96:-       
 1236:  100:-       | 100:-       |  96:srl     |  96:-       |  96:-       
 1237:  100:-       | 100:-       | 100:-       |  96:srl     |  96:-       
 1238:  100:-       | 100:-       | 100:-       | 100:-       |  96:srl     r12=-487151389  
 1239:  100:stq     | 100:-       | 100:-       | 100:-       | 100:-       
 1240:  104:-       | 100:stq     | 100:-       | 100:-       | 100:-       
 1241:  104:-       | 104:-       | 100:stq     | 100:-       | 100:-       
 1242:  104:-       | 104:-       | 104:-       | 100:stq     | 100:-       BUS_STORE MEM[4464] = -487151389 accepted 1
 1243:  104:-       | 104:-       | 104:-       | 104:-       | 100:stq     
 1244:  104:srl     | 104:-       | 104:-       | 104:-       | 104:-       
 1245:  108:-       | 104:srl     | 104:-       | 104:-       | 104:-       
 1246:  108:-       | 108:-       | 104:srl     | 104:-       | 104:-       
 1247:  108:-       | 108:-       | 108:-       | 104:srl     | 104:-       
 1248:  108:-       | 108:-       | 108:-       | 108:-       | 104:srl     r13=1936869737  
 1249:  108:stq     | 108:-       | 108:-       | 108:-       | 108:-       
 1250:  112:-       | 108:stq     | 108:-       | 108:-       | 108:-       
 1251:  112:-       | 112:-       | 108:stq     | 108:-       | 108:-       
 1252:  112:-       | 112:-       | 112:-       | 108:stq     | 108:-       BUS_STORE MEM[4472] = 1936869737 accepted 1
 1253:  112:-       | 112:-       | 112:-       | 112:-       | 108:stq     
 1254:  112:addq    | 112:-       | 112:-       | 112:-       | 112:-       
 1255:  116:-       | 112:addq    | 112:-       | 112:-       | 112:-       
 1256:  116:-       | 116:-       | 112:addq    | 112:-       | 112:-       
 1257:  116:-       | 116:-       | 116:-       | 112:addq    | 112:-       
 1258:  116:-       | 116:-       | 116:-       | 116:-       | 112:addq    r0=4480  
 1259:  116:bne     | 116:-       | 116:-       | 116:-       | 116:-       
 1260:  120:-       | 116:bne     | 116:-       | 116:-       | 116:-       
 1261:  120:-       | 120:-       | 116:bne     | 116:-       | 116:-       
 1262:  120:-       | 120:-       | 120:-       | 116:bne     | 116:-       
 1263:   40:-       | 120:-       | 120:-       | 120:-       | 116:bne     
 1264:   40:addq    |  40:-       | 120:-       | 120:-       | 120:-       
 1265:   44:-       |  40:addq    |  40:-       | 120:-       | 120:-       
 1266:   44:-       |  44:-       |  40:addq    |  40:-       | 120:-       
 1267:   44:-       |  44:-       |  44:-       |  40:addq    |  40:-       
 1268:   44:-       |  44:-       |  44:-       |  44:-       |  40:addq    r4=13  
 1269:   44:cmple   |  44:-       |  44:-       |  44:-       |  44:-       
 1270:   48:-       |  44:cmple   |  44:-       |  44:-       |  44:-       
 1271:   48:-       |  48:-       |  44:cmple   |  44:-       |  44:-       
 1272:   48:-       |  48:-       |  48:-       |  44:cmple   |  44:-       
 1273:   48:-       |  48:-       |  48:-       |  48:-       |  44:cmple   r5=1  
 1274:   48:mulq    |  48:-       |  48:-       |  48:-       |  48:-       
 1275:   52:-       |  48:mulq    |  48:-       |  48:-       |  48:-       
 1276:   52:-       |  52:-       |  48:mulq    |  48:-       |  48:-       
 1277:   52:-       |  52:-       |  52:-       |  48:mulq    |  48:-       
 1278:   52:-       |  52:-       |  52:-       |  52:-       |  48:mulq    r10=0x565fa0c39b103bf8  
 1279:   52:addq    |  52:-       |  52:-       |  52:-       |  52:-       
 1280:   56:-       |  52:addq    |  52:-       |  52:-       |  52:-       
 1281:   56:-       |  56:-       |  52:addq    |  52:-       |  52:-       
 1282:   56:-       |  56:-       |  56:-       |  52:addq    |  52:-       
 1283:   56:-       |  56:-       |  56:-       |  56:-       |  52:addq    r10=0x565fa0c450152f25  
 1284:   56:mulq    |  56:-       |  56:-       |  56:-       |  56:-       
 1285:   60:-       |  56:mulq    |  56:-       |  56:-       |  56:-       
 1286:   60:-       |  60:-       |  56:mulq    |  56:-       |  56:-       
 1287:   60:-       |  60:-       |  60:-       |  56:mulq    |  56:-       
 1288:   60:-       |  60:-       |  60:-       |  60:-       |  56:mulq    r11=0xfcc314bca1c90791  
 1289:   60:addq    |  60:-       |  60:-       |  60:-       |  60:-       
 1290:   64:-       |  60:addq    |  60:-       |  60:-       |  60:-       
 1291:   64:-       |  64:-       |  60:addq    |  60:-       |  60:-       
 1292:   64:-       |  64:-       |  64:-       |  60:addq    |  60:-       
 1293:   64:-       |  64:-       |  64:-       |  64:-       |  60:addq    r11=0xfcc314bd56cdfabe  
 1294:   64:mulq    |  64:-       |  64:-       |  64:-       |  64:-       
 1295:   68:-       |  64:mulq    |  64:-       |  64:-       |  64:-       
 1296:   68:-       |  68:-       |  64:mulq    |  64:-       |  64:-       
 1297:   68:-       |  68:-       |  68:-       |  64:mulq    |  64:-       
 1298:   68:-       |  68:-       |  68:-       |  68:-       |  64:mulq    r12=0x20e76256fa936dc6  
 1299:   68:addq    |  68:-       |  68:-       |  68:-       |  68:-       
 1300:   72:-       |  68:addq    |  68:-       |  68:-       |  68:-       
 1301:   72:-       |  72:-       |  68:addq    |  68:-       |  68:-       
 1302:   72:-       |  72:-       |  72:-       |  68:addq    |  68:-       
 1303:   72:-       |  72:-       |  72:-       |  72:-       |  68:addq    r12=0x20e76257af9860f3  
 1304:   72:mulq    |  72:-       |  72:-       |  72:-       |  72:-       
 1305:   76:-       |  72:mulq    |  72:-       |  72:-       |  72:-       
 1306:   76:-       |  76:-       |  72:mulq    |  72:-       |  72:-       
 1307:   76:-       |  76:-       |  76:-       |  72:mulq    |  72:-       
 1308:   76:-       |  76:-       |  76:-       |  76:-       |  72:mulq    r1=0x6cfe5196184ee027  
 1309:   76:addq    |  76:-       |  76:-       |  76:-       |  76:-       
 1310:   80:-       |  76:addq    |  76:-       |  76:-       |  76:-       
 1311:   80:-       |  80:-       |  76:addq    |  76:-       |  76:-       
 1312:   80:-       |  80:-       |  80:-       |  76:addq    |  76:-       
 1313:   80:-       |  80:-       |  80:-       |  80:-       |  76:addq    r1=0x6cfe5196cd53d354  
 1314:   80:srl     |  80:-       |  80:-       |  80:-       |  80:-       
 1315:   84:-       |  80:srl     |  80:-       |  80:-       |  80:-       
 1316:   84:-       |  84:-       |  80:srl     |  80:-       |  80:-       
 1317:   84:-       |  84:-       |  84:-       |  80:srl     |  80:-       
 1318:   84:-       |  84:-       |  84:-       |  84:-       |  80:srl     r10=1449107652  
 1319:   84:stq     |  84:-       |  84:-       |  84:-       |  84:-       
 1320:   88:-       |  84:stq     |  84:-       |  84:-       |  84:-       
 1321:   88:-       |  88:-       |  84:stq     |  84:-       |  84:-       
 1322:   88:-       |  88:-       |  88:-       |  84:stq     |  84:-       BUS_STORE MEM[4480] = 1449107652 accepted 1
 1323:   88:-       |  88:-       |  88:-       |  88:-       |  84:stq     
 1324:   88:srl     |  88:-       |  88:-       |  88:-       |  88:-       
 1325:   92:-       |  88:srl     |  88:-       |  88:-       |  88:-       
 1326:   92:-       |  92:-       |  88:srl     |  88:-       |  88:-       
 1327:   92:-       |  92:-       |  92:-       |  88:srl     |  88:-       
 1328:   92:-       |  92:-       |  92:-       |  92:-       |  88:srl     r11=-54324035  
 1329:   92:stq     |  92:-       |  92:-       |  92:-       |  92:-       
 1330:   96:-       |  92:stq     |  92:-       |  92:-       |  92:-       
 1331:   96:-       |  96:-       |  92:stq     |  92:-       |  92:-       
 1332:   96:-       |  96:-       |  96:-       |  92:stq     |  92:-       BUS_STORE MEM[4488] = -54324035 accepted 1
 1333:   96:-       |  96:-       |  96:-       |  96:-       |  92:stq     
 1334:   96:srl     |  96:-       |  96:-       |  96:-       |  96:-       
 1335:  100:-       |  96:srl     |  96:-       |  96:-       |  96:-       
 1336:  100:-       | 100:-       |  96:srl     |  96:-       |  96:-       
 1337:  100:-       | 100:-       | 100:-       |  96:srl     |  96:-       
 1338:  100:-       | 100:-       | 100:-       | 100:-       |  96:srl     r12=552034903  
 1339:  100:stq     | 100:-       | 100:-       | 100:-       | 100:-       
 1340:  104:-       | 100:stq     | 100:-       | 100:-       | 100:-       
 1341:  104:-       | 104:-       | 100:stq     | 100:-       | 100:-       
 1342:  104:-       | 104:-       | 104:-       | 100:stq     | 100:-       BUS_STORE MEM[4496] = 552034903 accepted 1
 1343:  104:-       | 104:-       | 104:-       | 104:-       | 100:stq     
 1344:  104:srl     | 104:-       | 104:-       | 104:-       | 104:-       
 1345:  108:-       | 104:srl     | 104:-       | 104:-       | 104:-       
 1346:  108:-       | 108:-       | 104:srl     | 104:-       | 104:-       
 1347:  108:-       | 108:-       | 108:-       | 104:srl     | 104:-       
 1348:  108:-       | 108:-       | 108:-       | 108:-       | 104:srl     r13=1828606358  
 1349:  108:stq     | 108:-       | 108:-       | 108:-       | 108:-       
 1350:  112:-       | 108:stq     | 108:-       | 108:-       | 108:-       
 1351:  112:-       | 112:-       | 108:stq     | 108:-       | 108:-       
 1352:  112:-       | 112:-       | 112:-       | 108:stq     | 108:-       BUS_STORE MEM[4504] = 1828606358 accepted 1
 1353:  112:-       | 112:-       | 112:-       | 112:-       | 108:stq     
 1354:  112:addq    | 112:-       | 112:-       | 112:-       | 112:-       
 1355:  116:-       | 112:addq    | 112:-       | 112:-       | 112:-       
 1356:  116:-       | 116:-       | 112:addq    | 112:-       | 112:-       
 1357:  116:-       | 116:-       | 116:-       | 112:addq    | 112:-       
 1358:  116:-       | 116:-       | 116:-       | 116:-       | 112:addq    r0=4512  
 1359:  116:bne     | 116:-       | 116:-       | 116:-       | 116:-       
 1360:  120:-       | 116:bne     | 116:-       | 116:-       | 116:-       
 1361:  120:-       | 120:-       | 116:bne     | 116:-       | 116:-       
 1362:  120:-       | 120:-       | 120:-       | 116:bne     | 116:-       
 1363:   40:-       | 120:-       | 120:-       | 120:-       | 116:bne     
 1364:   40:addq    |  40:-       | 120:-       | 120:-       | 120:-       
 1365:   44:-       |  40:addq    |  40:-       | 120:-       | 120:-       
 1366:   44:-       |  44:-       |  40:addq    |  40:-       | 120:-       
 1367:   44:-       |  44:-       |  44:-       |  40:addq    |  40:-       
 1368:   44:-       |  44:-       |  44:-       |  44:-       |  40:addq    r4=14  
 1369:   44:cmple   |  44:-       |  44:-       |  44:-       |  44:-       
 1370:   48:-       |  44:cmple   |  44:-       |  44:-       |  44:-       
 1371:   48:-       |  48:-       |  44:cmple   |  44:-       |  44:-       
 1372:   48:-       |  48:-       |  48:-       |  44:cmple   |  44:-       
 1373:   48:-       |  48:-       |  48:-       |  48:-       |  44:cmple   r5=1  
 1374:   48:mulq    |  48:-       |  48:-       |  48:-       |  48:-       
 1375:   52:-       |  48:mulq    |  48:-       |  48:-       |  48:-       
 1376:   52:-       |  52:-       |  48:mulq    |  48:-       |  48:-       
 1377:   52:-       |  52:-       |  52:-       |  48:mulq    |  48:-       
 1378:   52:-       |  52:-       |  52:-       |  52:-       |  48:mulq    r10=0xe107a2bd22e19a04  
 1379:   52:addq    |  52:-       |  52:-       |  52:-       |  52:-       
 1380:   56:-       |  52:addq    |  52:-       |  52:-       |  52:-       
 1381:   56:-       |  56:-       |  52:addq    |  52:-       |  52:-       
 1382:   56:-       |  56:-       |  56:-       |  52:addq    |  52:-       
 1383:   56:-       |  56:-       |  56:-       |  56:-       |  52:addq    r10=0xe107a2bdd7e68d31  
 1384:   56:mulq    |  56:-       |  56:-       |  56:-       |  56:-       
 1385:   60:-       |  56:mulq    |  56:-       |  56:-       |  56:-       
 1386:   60:-       |  60:-       |  56:mulq    |  56:-       |  56:-       
 1387:   60:-       |  60:-       |  60:-       |  56:mulq    |  56:-       
 1388:   60:-       |  60:-       |  60:-       |  60:-       |  56:mulq    r11=0xa41a0508c89b396d  
 1389:   60:addq    |  60:-       |  60:-       |  60:-       |  60:-       
 1390:   64:-       |  60:addq    |  60:-       |  60:-       |  60:-       
 1391:   64:-       |  64:-       |  60:addq    |  60:-       |  60:-       
 1392:   64:-       |  64:-       |  64:-       |  60:addq    |  60:-       
 1393:   64:-       |  64:-       |  64:-       |  64:-       |  60:addq    r11=0xa41a05097da02c9a  
 1394:   64:mulq    |  64:-       |  64:-       |  64:-       |  64:-       
 1395:   68:-       |  64:mulq    |  64:-       |  64:-       |  64:-       
 1396:   68:-       |  68:-       |  64:mulq    |  64:-       |  64:-       
 1397:   68:-       |  68:-       |  68:-       |  64:mulq    |  64:-       
 1398:   68:-       |  68:-       |  68:-       |  68:-       |  64:mulq    r12=0x395d14bf25d5f432  
 1399:   68:addq    |  68:-       |  68:-       |  68:-       |  68:-       
 1400:   72:-       |  68:addq    |  68:-       |  68:-       |  68:-       
 1401:   72:-       |  72:-       |  68:addq    |  68:-       |  68:-       
 1402:   72:-       |  72:-       |  72:-       |  68:addq    |  68:-       
 1403:   72:-       |  72:-       |  72:-       |  72:-       |  68:addq    r12=0x395d14bfdadae75f  
 1404:   72:mulq    |  72:-       |  72:-       |  72:-       |  72:-       
 1405:   76:-       |  72:mulq    |  72:-       |  72:-       |  72:-       
 1406:   76:-       |  76:-       |  72:mulq    |  72:-       |  72:-       
 1407:   76:-       |  76:-       |  76:-       |  72:mulq    |  72:-       
 1408:   76:-       |  76:-       |  76:-       |  76:-       |  72:mulq    r1=0x91353fedf3b7f8e3  
 1409:   76:addq    |  76:-       |  76:-       |  76:-       |  76:-       
 1410:   80:-       |  76:addq    |  76:-       |  76:-       |  76:-       
 1411:   80:-       |  80:-       |  76:addq    |  76:-       |  76:-       
 1412:   80:-       |  80:-       |  80:-       |  76:addq    |  76:-       
 1413:   80:-       |  80:-       |  80:-       |  80:-       |  76:addq    r1=0x91353feea8bcec10  
 1414:   80:srl     |  80:-       |  80:-       |  80:-       |  80:-       
 1415:   84:-       |  80:srl     |  80:-       |  80:-       |  80:-       
 1416:   84:-       |  84:-       |  80:srl     |  80:-       |  80:-       
 1417:   84:-       |  84:-       |  84:-       |  80:srl     |  80:-       
 1418:   84:-       |  84:-       |  84:-       |  84:-       |  80:srl     r10=-519593283  
 1419:   84:stq     |  84:-       |  84:-       |  84:-       |  84:-       
 1420:   88:-       |  84:stq     |  84:-       |  84:-       |  84:-       
 1421:   88:-       |  88:-       |  84:stq     |  84:-       |  84:-       
 1422:   88:-       |  88:-       |  88:-       |  84:stq     |  84:-       BUS_STORE MEM[4512] = -519593283 accepted 1
 1423:   88:-       |  88:-       |  88:-       |  88:-       |  84:stq     
 1424:   88:srl     |  88:-       |  88:-       |  88:-       |  88:-       
 1425:   92:-       |  88:srl     |  88:-       |  88:-       |  88:-       
 1426:   92:-       |  92:-       |  88:srl     |  88:-       |  88:-       
 1427:   92:-       |  92:-       |  92:-       |  88:srl     |  88:-       
 1428:   92:-       |  92:-       |  92:-       |  92:-       |  88:srl     r11=-1541798647  
 1429:   92:stq     |  92:-       |  92:-       |  92:-       |  92:-       
 1430:   96:-       |  92:stq     |  92:-       |  92:-       |  92:-       
 1431:   96:-       |  96:-       |  92:stq     |  92:-       |  92:-       
 1432:   96:-       |  96:-       |  96:-       |  92:stq     |  92:-       BUS_STORE MEM[4520] = -1541798647 accepted 1
 1433:   96:-       |  96:-       |  96:-       |  96:-       |  92:stq     
 1434:   96:srl     |  96:-       |  96:-       |  96:-       |  96:-       
 1435:  100:-       |  96:srl     |  96:-       |  96:-       |  96:-       
 1436:  100:-       | 100:-       |  96:srl     |  96:-       |  96:-       
 1437:  100:-       | 100:-       | 100:-       |  96:srl     |  96:-       
 1438:  100:-       | 100:-       | 100:-       | 100:-       |  96:srl     r12=962401471  
 1439:  100:stq     | 100:-       | 100:-       | 100:-       | 100:-       
 1440:  104:-       | 100:stq     | 100:-       | 100:-       | 100:-       
 1441:  104:-       | 104:-       | 100:stq     | 100:-       | 100:-       
 1442:  104:-       | 104:-       | 104:-       | 100:stq     | 100:-       BUS_STORE MEM[4528] = 962401471 accepted 1
 1443:  104:-       | 104:-       | 104:-       | 104:-       | 100:stq     
 1444:  104:srl     | 104:-       | 104:-       | 104:-       | 104:-       
 1445:  108:-       | 104:srl     | 104:-       | 104:-       | 104:-       
 1446:  108:-       | 108:-       | 104:srl     | 104:-       | 104:-       
 1447:  108:-       | 108:-       | 108:-       | 104:srl     | 104:-       
 1448:  108:-       | 108:-       | 108:-       | 108:-       | 104:srl     r13=-1858781202  
 1449:  108:stq     | 108:-       | 108:-       | 108:-       | 108:-       
 1450:  112:-       | 108:stq     | 108:-       | 108:-       | 108:-       
 1451:  112:-       | 112:-       | 108:stq     | 108:-       | 108:-       
 1452:  112:-       | 112:-       | 112:-       | 108:stq     | 108:-       BUS_STORE MEM[4536] = -1858781202 accepted 1
 1453:  112:-       | 112:-       | 112:-       | 112:-       | 108:stq     
 1454:  112:addq    | 112:-       | 112:-       | 112:-       | 112:-       
 1455:  116:-       | 112:addq    | 112:-       | 112:-       | 112:-       
 1456:  116:-       | 116:-       | 112:addq    | 112:-       | 112:-       
 1457:  116:-       | 116:-       | 116:-       | 112:addq    | 112:-       
 1458:  116:-       | 116:-       | 116:-       | 116:-       | 112:addq    r0=4544  
 1459:  116:bne     | 116:-       | 116:-       | 116:-       | 116:-       
 1460:  120:-       | 116:bne     | 116:-       | 116:-       | 116:-       
 1461:  120:-       | 120:-       | 116:bne     | 116:-       | 116:-       
 1462:  120:-       | 120:-       | 120:-       | 116:bne     | 116:-       
 1463:   40:-       | 120:-       | 120:-       | 120:-       | 116:bne     
 1464:   40:addq    |  40:-       | 120:-       | 120:-       | 120:-       
 1465:   44:-       |  40:addq    |  40:-       | 120:-       | 120:-       
 1466:   44:-       |  44:-       |  40:addq    |  40:-       | 120:-       
 1467:   44:-       |  44:-       |  44:-       |  40:addq    |  40:-       
 1468:   44:-       |  44:-       |  44:-       |  44:-       |  40:addq    r4=15  
 1469:   44:cmple   |  44:-       |  44:-       |  44:-       |  44:-       
 1470:   48:-       |  44:cmple   |  44:-       |  44:-       |  44:-       
 1471:   48:-       |  48:-       |  44:cmple   |  44:-       |  44:-       
 1472:   48:-       |  48:-       |  48:-       |  44:cmple   |  44:-       
 1473:   48:-       |  48:-       |  48:-       |  48:-       |  44:cmple   r5=1  
 1474:   48:mulq    |  48:-       |  48:-       |  48:-       |  48:-       
 1475:   52:-       |  48:mulq    |  48:-       |  48:-       |  48:-       
 1476:   52:-       |  52:-       |  48:mulq    |  48:-       |  48:-       
 1477:   52:-       |  52:-       |  52:-       |  48:mulq    |  48:-       
