                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
    0:    4:-       |   0:-       |   0:-       |   0:-       |   0:-       
    1:    4:-       |   4:-       |   0:-       |   0:-       |   0:-       BUS_LOAD  MEM[0] accepted 1
    2:    4:-       |   4:-       |   4:-       |   0:-       |   0:-       
    3:    4:-       |   4:-       |   4:-       |   4:-       |   0:-       
    4:    4:-       |   4:-       |   4:-       |   4:-       |   4:-       
    5:    4:-       |   4:-       |   4:-       |   4:-       |   4:-       
    6:    4:br      |   4:-       |   4:-       |   4:-       |   4:-       
    7:    8:-       |   4:br      |   4:-       |   4:-       |   4:-       
    8:    8:-       |   8:-       |   4:br      |   4:-       |   4:-       
    9:    8:-       |   8:-       |   8:-       |   4:br      |   4:-       
   10:  140:-       |   8:-       |   8:-       |   8:-       |   4:br      
   11:  140:-       | 140:-       |   8:-       |   8:-       |   8:-       BUS_LOAD  MEM[136] accepted 1
   12:  140:-       | 140:-       | 140:-       |   8:-       |   8:-       
   13:  140:-       | 140:-       | 140:-       | 140:-       |   8:-       
   14:  140:-       | 140:-       | 140:-       | 140:-       | 140:-       
   15:  140:-       | 140:-       | 140:-       | 140:-       | 140:-       
   16:  140:lda     | 140:-       | 140:-       | 140:-       | 140:-       
   17:  144:-       | 140:lda     | 140:-       | 140:-       | 140:-       
   18:  144:-       | 144:-       | 140:lda     | 140:-       | 140:-       
   19:  144:-       | 144:-       | 144:-       | 140:lda     | 140:-       
   20:  144:-       | 144:-       | 144:-       | 144:-       | 140:lda     r5=1  
   21:  144:lda     | 144:-       | 144:-       | 144:-       | 144:-       
   22:  148:-       | 144:lda     | 144:-       | 144:-       | 144:-       
   23:  148:-       | 148:-       | 144:lda     | 144:-       | 144:-       BUS_LOAD  MEM[144] accepted 1
   24:  148:-       | 148:-       | 148:-       | 144:lda     | 144:-       
   25:  148:-       | 148:-       | 148:-       | 148:-       | 144:lda     r9=16  
   26:  148:-       | 148:-       | 148:-       | 148:-       | 148:-       
   27:  148:-       | 148:-       | 148:-       | 148:-       | 148:-       
   28:  148:ldq     | 148:-       | 148:-       | 148:-       | 148:-       
   29:  152:-       | 148:ldq     | 148:-       | 148:-       | 148:-       
   30:  152:-       | 152:-       | 148:ldq     | 148:-       | 148:-       
   31:  152:-       | 152:-       | 152:-       | 148:ldq     | 148:-       BUS_LOAD  MEM[16] accepted 1
   32:  152:-       | 152:-       | 152:-       | 148:ldq     | 148:-       
   33:  152:-       | 152:-       | 152:-       | 148:ldq     | 148:-       
   34:  152:-       | 152:-       | 152:-       | 148:ldq     | 148:-       
   35:  152:-       | 152:-       | 152:-       | 148:ldq     | 148:-       
   36:  152:-       | 152:-       | 152:-       | 152:-       | 148:ldq     r3=1  
   37:  152:bis     | 152:-       | 152:-       | 152:-       | 152:-       
   38:  156:-       | 152:bis     | 152:-       | 152:-       | 152:-       
   39:  156:-       | 156:-       | 152:bis     | 152:-       | 152:-       BUS_LOAD  MEM[152] accepted 1
   40:  156:-       | 156:-       | 156:-       | 152:bis     | 152:-       
   41:  156:-       | 156:-       | 156:-       | 156:-       | 152:bis     r6=1  
   42:  156:-       | 156:-       | 156:-       | 156:-       | 156:-       
   43:  156:-       | 156:-       | 156:-       | 156:-       | 156:-       
   44:  156:bis     | 156:-       | 156:-       | 156:-       | 156:-       
   45:  160:-       | 156:bis     | 156:-       | 156:-       | 156:-       
   46:  160:-       | 160:-       | 156:bis     | 156:-       | 156:-       
   47:  160:-       | 160:-       | 160:-       | 156:bis     | 156:-       
   48:  160:-       | 160:-       | 160:-       | 160:-       | 156:bis     r19=16  
   49:  160:subq    | 160:-       | 160:-       | 160:-       | 160:-       
   50:  164:-       | 160:subq    | 160:-       | 160:-       | 160:-       
   51:  164:-       | 164:-       | 160:subq    | 160:-       | 160:-       BUS_LOAD  MEM[160] accepted 1
   52:  164:-       | 164:-       | 164:-       | 160:subq    | 160:-       
   53:  164:-       | 164:-       | 164:-       | 164:-       | 160:subq    r18=8  
   54:  164:-       | 164:-       | 164:-       | 164:-       | 164:-       
   55:  164:-       | 164:-       | 164:-       | 164:-       | 164:-       
   56:  164:ldq     | 164:-       | 164:-       | 164:-       | 164:-       
   57:  168:-       | 164:ldq     | 164:-       | 164:-       | 164:-       
   58:  168:-       | 168:-       | 164:ldq     | 164:-       | 164:-       
   59:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[8] accepted 1
   60:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
   61:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
   62:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
   63:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
   64:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r14=3  
   65:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
   66:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
   67:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       BUS_LOAD  MEM[168] accepted 1
   68:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[16] accepted 2
   69:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
   70:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
   71:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
   72:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
   73:  172:-       | 172:-       | 172:-       | 172:-       | 168:ldq     r15=1  
   74:  172:cmpult  | 172:-       | 172:-       | 172:-       | 172:-       
   75:  176:-       | 172:cmpult  | 172:-       | 172:-       | 172:-       
   76:  176:-       | 176:-       | 172:cmpult  | 172:-       | 172:-       
   77:  176:-       | 176:-       | 176:-       | 172:cmpult  | 172:-       
   78:  176:-       | 176:-       | 176:-       | 176:-       | 172:cmpult  r11=0  
   79:  176:bne     | 176:-       | 176:-       | 176:-       | 176:-       
   80:  180:-       | 176:bne     | 176:-       | 176:-       | 176:-       
   81:  180:-       | 180:-       | 176:bne     | 176:-       | 176:-       BUS_LOAD  MEM[176] accepted 1
   82:  180:-       | 180:-       | 180:-       | 176:bne     | 176:-       
   83:  180:-       | 180:-       | 180:-       | 180:-       | 176:bne     
   84:  180:-       | 180:-       | 180:-       | 180:-       | 180:-       
   85:  180:-       | 180:-       | 180:-       | 180:-       | 180:-       
   86:  180:stq     | 180:-       | 180:-       | 180:-       | 180:-       
   87:  184:-       | 180:stq     | 180:-       | 180:-       | 180:-       
   88:  184:-       | 184:-       | 180:stq     | 180:-       | 180:-       
   89:  184:-       | 184:-       | 184:-       | 180:stq     | 180:-       BUS_STORE MEM[16] = 3 accepted 1
   90:  184:-       | 184:-       | 184:-       | 184:-       | 180:stq     
   91:  184:subq    | 184:-       | 184:-       | 184:-       | 184:-       
   92:  188:-       | 184:subq    | 184:-       | 184:-       | 184:-       
   93:  188:-       | 188:-       | 184:subq    | 184:-       | 184:-       BUS_LOAD  MEM[184] accepted 2
   94:  188:-       | 188:-       | 188:-       | 184:subq    | 184:-       
   95:  188:-       | 188:-       | 188:-       | 188:-       | 184:subq    r18=0  
   96:  188:-       | 188:-       | 188:-       | 188:-       | 188:-       
   97:  188:-       | 188:-       | 188:-       | 188:-       | 188:-       
   98:  188:subq    | 188:-       | 188:-       | 188:-       | 188:-       
   99:  192:-       | 188:subq    | 188:-       | 188:-       | 188:-       
  100:  192:-       | 192:-       | 188:subq    | 188:-       | 188:-       
  101:  192:-       | 192:-       | 192:-       | 188:subq    | 188:-       
  102:  192:-       | 192:-       | 192:-       | 192:-       | 188:subq    r19=8  
  103:  192:subq    | 192:-       | 192:-       | 192:-       | 192:-       
  104:  196:-       | 192:subq    | 192:-       | 192:-       | 192:-       
  105:  196:-       | 196:-       | 192:subq    | 192:-       | 192:-       BUS_LOAD  MEM[192] accepted 1
  106:  196:-       | 196:-       | 196:-       | 192:subq    | 192:-       
  107:  196:-       | 196:-       | 196:-       | 196:-       | 192:subq    r6=0  
  108:  196:-       | 196:-       | 196:-       | 196:-       | 196:-       
  109:  196:-       | 196:-       | 196:-       | 196:-       | 196:-       
  110:  196:beq     | 196:-       | 196:-       | 196:-       | 196:-       
  111:  200:-       | 196:beq     | 196:-       | 196:-       | 196:-       
  112:  200:-       | 200:-       | 196:beq     | 196:-       | 196:-       
  113:  200:-       | 200:-       | 200:-       | 196:beq     | 196:-       
  114:  204:-       | 200:-       | 200:-       | 200:-       | 196:beq     
  115:  204:-       | 204:-       | 200:-       | 200:-       | 200:-       BUS_LOAD  MEM[200] accepted 1
  116:  204:-       | 204:-       | 204:-       | 200:-       | 200:-       
  117:  204:-       | 204:-       | 204:-       | 204:-       | 200:-       
  118:  204:-       | 204:-       | 204:-       | 204:-       | 204:-       
  119:  204:-       | 204:-       | 204:-       | 204:-       | 204:-       
  120:  204:stq     | 204:-       | 204:-       | 204:-       | 204:-       
  121:  208:-       | 204:stq     | 204:-       | 204:-       | 204:-       
  122:  208:-       | 208:-       | 204:stq     | 204:-       | 204:-       
  123:  208:-       | 208:-       | 208:-       | 204:stq     | 204:-       BUS_STORE MEM[8] = 1 accepted 1
  124:  208:-       | 208:-       | 208:-       | 208:-       | 204:stq     
  125:  208:addq    | 208:-       | 208:-       | 208:-       | 208:-       
  126:  212:-       | 208:addq    | 208:-       | 208:-       | 208:-       
  127:  212:-       | 212:-       | 208:addq    | 208:-       | 208:-       BUS_LOAD  MEM[208] accepted 2
  128:  212:-       | 212:-       | 212:-       | 208:addq    | 208:-       
  129:  212:-       | 212:-       | 212:-       | 212:-       | 208:addq    r9=24  
  130:  212:-       | 212:-       | 212:-       | 212:-       | 212:-       
  131:  212:-       | 212:-       | 212:-       | 212:-       | 212:-       
  132:  212:addq    | 212:-       | 212:-       | 212:-       | 212:-       
  133:  216:-       | 212:addq    | 212:-       | 212:-       | 212:-       
  134:  216:-       | 216:-       | 212:addq    | 212:-       | 212:-       
  135:  216:-       | 216:-       | 216:-       | 212:addq    | 212:-       
  136:  216:-       | 216:-       | 216:-       | 216:-       | 212:addq    r5=2  
  137:  216:cmpult  | 216:-       | 216:-       | 216:-       | 216:-       
  138:  220:-       | 216:cmpult  | 216:-       | 216:-       | 216:-       
  139:  220:-       | 220:-       | 216:cmpult  | 216:-       | 216:-       BUS_LOAD  MEM[216] accepted 1
  140:  220:-       | 220:-       | 220:-       | 216:cmpult  | 216:-       
  141:  220:-       | 220:-       | 220:-       | 220:-       | 216:cmpult  r10=1  
  142:  220:-       | 220:-       | 220:-       | 220:-       | 220:-       
  143:  220:-       | 220:-       | 220:-       | 220:-       | 220:-       
  144:  220:bne     | 220:-       | 220:-       | 220:-       | 220:-       
  145:  224:-       | 220:bne     | 220:-       | 220:-       | 220:-       
  146:  224:-       | 224:-       | 220:bne     | 220:-       | 220:-       
  147:  224:-       | 224:-       | 224:-       | 220:bne     | 220:-       
  148:  148:-       | 224:-       | 224:-       | 224:-       | 220:bne     
  149:  148:ldq     | 148:-       | 224:-       | 224:-       | 224:-       
  150:  152:-       | 148:ldq     | 148:-       | 224:-       | 224:-       
  151:  152:-       | 152:-       | 148:ldq     | 148:-       | 224:-       
  152:  152:-       | 152:-       | 152:-       | 148:ldq     | 148:-       BUS_LOAD  MEM[24] accepted 1
  153:  152:-       | 152:-       | 152:-       | 148:ldq     | 148:-       
  154:  152:-       | 152:-       | 152:-       | 148:ldq     | 148:-       
  155:  152:-       | 152:-       | 152:-       | 148:ldq     | 148:-       
  156:  152:-       | 152:-       | 152:-       | 148:ldq     | 148:-       
  157:  152:-       | 152:-       | 152:-       | 152:-       | 148:ldq     r3=4  
  158:  152:bis     | 152:-       | 152:-       | 152:-       | 152:-       
  159:  156:-       | 152:bis     | 152:-       | 152:-       | 152:-       
  160:  156:-       | 156:-       | 152:bis     | 152:-       | 152:-       
  161:  156:-       | 156:-       | 156:-       | 152:bis     | 152:-       
  162:  156:-       | 156:-       | 156:-       | 156:-       | 152:bis     r6=2  
  163:  156:bis     | 156:-       | 156:-       | 156:-       | 156:-       
  164:  160:-       | 156:bis     | 156:-       | 156:-       | 156:-       
  165:  160:-       | 160:-       | 156:bis     | 156:-       | 156:-       
  166:  160:-       | 160:-       | 160:-       | 156:bis     | 156:-       
  167:  160:-       | 160:-       | 160:-       | 160:-       | 156:bis     r19=24  
  168:  160:subq    | 160:-       | 160:-       | 160:-       | 160:-       
  169:  164:-       | 160:subq    | 160:-       | 160:-       | 160:-       
  170:  164:-       | 164:-       | 160:subq    | 160:-       | 160:-       
  171:  164:-       | 164:-       | 164:-       | 160:subq    | 160:-       
  172:  164:-       | 164:-       | 164:-       | 164:-       | 160:subq    r18=16  
  173:  164:ldq     | 164:-       | 164:-       | 164:-       | 164:-       
  174:  168:-       | 164:ldq     | 164:-       | 164:-       | 164:-       
  175:  168:-       | 168:-       | 164:ldq     | 164:-       | 164:-       
  176:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[16] accepted 1
  177:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  178:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  179:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  180:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  181:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r14=3  
  182:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
  183:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
  184:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       
  185:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[24] accepted 1
  186:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  187:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  188:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  189:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  190:  172:-       | 172:-       | 172:-       | 172:-       | 168:ldq     r15=4  
  191:  172:cmpult  | 172:-       | 172:-       | 172:-       | 172:-       
  192:  176:-       | 172:cmpult  | 172:-       | 172:-       | 172:-       
  193:  176:-       | 176:-       | 172:cmpult  | 172:-       | 172:-       
  194:  176:-       | 176:-       | 176:-       | 172:cmpult  | 172:-       
  195:  176:-       | 176:-       | 176:-       | 176:-       | 172:cmpult  r11=1  
  196:  176:bne     | 176:-       | 176:-       | 176:-       | 176:-       
  197:  180:-       | 176:bne     | 176:-       | 176:-       | 176:-       
  198:  180:-       | 180:-       | 176:bne     | 176:-       | 176:-       
  199:  180:-       | 180:-       | 180:-       | 176:bne     | 176:-       
  200:  204:-       | 180:-       | 180:-       | 180:-       | 176:bne     
  201:  204:stq     | 204:-       | 180:-       | 180:-       | 180:-       
  202:  208:-       | 204:stq     | 204:-       | 180:-       | 180:-       
  203:  208:-       | 208:-       | 204:stq     | 204:-       | 180:-       
  204:  208:-       | 208:-       | 208:-       | 204:stq     | 204:-       BUS_STORE MEM[24] = 4 accepted 1
  205:  208:-       | 208:-       | 208:-       | 208:-       | 204:stq     
  206:  208:addq    | 208:-       | 208:-       | 208:-       | 208:-       
  207:  212:-       | 208:addq    | 208:-       | 208:-       | 208:-       
  208:  212:-       | 212:-       | 208:addq    | 208:-       | 208:-       
  209:  212:-       | 212:-       | 212:-       | 208:addq    | 208:-       
  210:  212:-       | 212:-       | 212:-       | 212:-       | 208:addq    r9=32  
  211:  212:addq    | 212:-       | 212:-       | 212:-       | 212:-       
  212:  216:-       | 212:addq    | 212:-       | 212:-       | 212:-       
  213:  216:-       | 216:-       | 212:addq    | 212:-       | 212:-       
  214:  216:-       | 216:-       | 216:-       | 212:addq    | 212:-       
  215:  216:-       | 216:-       | 216:-       | 216:-       | 212:addq    r5=3  
  216:  216:cmpult  | 216:-       | 216:-       | 216:-       | 216:-       
  217:  220:-       | 216:cmpult  | 216:-       | 216:-       | 216:-       
  218:  220:-       | 220:-       | 216:cmpult  | 216:-       | 216:-       
  219:  220:-       | 220:-       | 220:-       | 216:cmpult  | 216:-       
  220:  220:-       | 220:-       | 220:-       | 220:-       | 216:cmpult  r10=1  
  221:  220:bne     | 220:-       | 220:-       | 220:-       | 220:-       
  222:  224:-       | 220:bne     | 220:-       | 220:-       | 220:-       
  223:  224:-       | 224:-       | 220:bne     | 220:-       | 220:-       
  224:  224:-       | 224:-       | 224:-       | 220:bne     | 220:-       
  225:  148:-       | 224:-       | 224:-       | 224:-       | 220:bne     
  226:  148:ldq     | 148:-       | 224:-       | 224:-       | 224:-       
  227:  152:-       | 148:ldq     | 148:-       | 224:-       | 224:-       
  228:  152:-       | 152:-       | 148:ldq     | 148:-       | 224:-       
  229:  152:-       | 152:-       | 152:-       | 148:ldq     | 148:-       BUS_LOAD  MEM[32] accepted 1
  230:  152:-       | 152:-       | 152:-       | 148:ldq     | 148:-       
  231:  152:-       | 152:-       | 152:-       | 148:ldq     | 148:-       
  232:  152:-       | 152:-       | 152:-       | 148:ldq     | 148:-       
  233:  152:-       | 152:-       | 152:-       | 148:ldq     | 148:-       
  234:  152:-       | 152:-       | 152:-       | 152:-       | 148:ldq     r3=1  
  235:  152:bis     | 152:-       | 152:-       | 152:-       | 152:-       
  236:  156:-       | 152:bis     | 152:-       | 152:-       | 152:-       
  237:  156:-       | 156:-       | 152:bis     | 152:-       | 152:-       
  238:  156:-       | 156:-       | 156:-       | 152:bis     | 152:-       
  239:  156:-       | 156:-       | 156:-       | 156:-       | 152:bis     r6=3  
  240:  156:bis     | 156:-       | 156:-       | 156:-       | 156:-       
  241:  160:-       | 156:bis     | 156:-       | 156:-       | 156:-       
  242:  160:-       | 160:-       | 156:bis     | 156:-       | 156:-       
  243:  160:-       | 160:-       | 160:-       | 156:bis     | 156:-       
  244:  160:-       | 160:-       | 160:-       | 160:-       | 156:bis     r19=32  
  245:  160:subq    | 160:-       | 160:-       | 160:-       | 160:-       
  246:  164:-       | 160:subq    | 160:-       | 160:-       | 160:-       
  247:  164:-       | 164:-       | 160:subq    | 160:-       | 160:-       
  248:  164:-       | 164:-       | 164:-       | 160:subq    | 160:-       
  249:  164:-       | 164:-       | 164:-       | 164:-       | 160:subq    r18=24  
  250:  164:ldq     | 164:-       | 164:-       | 164:-       | 164:-       
  251:  168:-       | 164:ldq     | 164:-       | 164:-       | 164:-       
  252:  168:-       | 168:-       | 164:ldq     | 164:-       | 164:-       
  253:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[24] accepted 1
  254:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  255:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  256:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  257:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  258:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r14=4  
  259:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
  260:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
  261:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       
  262:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[32] accepted 1
  263:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  264:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  265:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  266:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  267:  172:-       | 172:-       | 172:-       | 172:-       | 168:ldq     r15=1  
  268:  172:cmpult  | 172:-       | 172:-       | 172:-       | 172:-       
  269:  176:-       | 172:cmpult  | 172:-       | 172:-       | 172:-       
  270:  176:-       | 176:-       | 172:cmpult  | 172:-       | 172:-       
  271:  176:-       | 176:-       | 176:-       | 172:cmpult  | 172:-       
  272:  176:-       | 176:-       | 176:-       | 176:-       | 172:cmpult  r11=0  
  273:  176:bne     | 176:-       | 176:-       | 176:-       | 176:-       
  274:  180:-       | 176:bne     | 176:-       | 176:-       | 176:-       
  275:  180:-       | 180:-       | 176:bne     | 176:-       | 176:-       
  276:  180:-       | 180:-       | 180:-       | 176:bne     | 176:-       
  277:  180:-       | 180:-       | 180:-       | 180:-       | 176:bne     
  278:  180:stq     | 180:-       | 180:-       | 180:-       | 180:-       
  279:  184:-       | 180:stq     | 180:-       | 180:-       | 180:-       
  280:  184:-       | 184:-       | 180:stq     | 180:-       | 180:-       
  281:  184:-       | 184:-       | 184:-       | 180:stq     | 180:-       BUS_STORE MEM[32] = 4 accepted 1
  282:  184:-       | 184:-       | 184:-       | 184:-       | 180:stq     
  283:  184:subq    | 184:-       | 184:-       | 184:-       | 184:-       
  284:  188:-       | 184:subq    | 184:-       | 184:-       | 184:-       
  285:  188:-       | 188:-       | 184:subq    | 184:-       | 184:-       
  286:  188:-       | 188:-       | 188:-       | 184:subq    | 184:-       
  287:  188:-       | 188:-       | 188:-       | 188:-       | 184:subq    r18=16  
  288:  188:subq    | 188:-       | 188:-       | 188:-       | 188:-       
  289:  192:-       | 188:subq    | 188:-       | 188:-       | 188:-       
  290:  192:-       | 192:-       | 188:subq    | 188:-       | 188:-       
  291:  192:-       | 192:-       | 192:-       | 188:subq    | 188:-       
  292:  192:-       | 192:-       | 192:-       | 192:-       | 188:subq    r19=24  
  293:  192:subq    | 192:-       | 192:-       | 192:-       | 192:-       
  294:  196:-       | 192:subq    | 192:-       | 192:-       | 192:-       
  295:  196:-       | 196:-       | 192:subq    | 192:-       | 192:-       
  296:  196:-       | 196:-       | 196:-       | 192:subq    | 192:-       
  297:  196:-       | 196:-       | 196:-       | 196:-       | 192:subq    r6=2  
  298:  196:beq     | 196:-       | 196:-       | 196:-       | 196:-       
  299:  200:-       | 196:beq     | 196:-       | 196:-       | 196:-       
  300:  200:-       | 200:-       | 196:beq     | 196:-       | 196:-       
  301:  200:-       | 200:-       | 200:-       | 196:beq     | 196:-       
  302:  200:-       | 200:-       | 200:-       | 200:-       | 196:beq     
  303:  200:br      | 200:-       | 200:-       | 200:-       | 200:-       
  304:  204:-       | 200:br      | 200:-       | 200:-       | 200:-       
  305:  204:-       | 204:-       | 200:br      | 200:-       | 200:-       
  306:  204:-       | 204:-       | 204:-       | 200:br      | 200:-       
  307:  164:-       | 204:-       | 204:-       | 204:-       | 200:br      
  308:  164:ldq     | 164:-       | 204:-       | 204:-       | 204:-       
  309:  168:-       | 164:ldq     | 164:-       | 204:-       | 204:-       
  310:  168:-       | 168:-       | 164:ldq     | 164:-       | 204:-       
  311:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[16] accepted 1
  312:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  313:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  314:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  315:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  316:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r14=3  
  317:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
  318:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
  319:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       
  320:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[24] accepted 1
  321:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  322:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  323:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  324:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  325:  172:-       | 172:-       | 172:-       | 172:-       | 168:ldq     r15=4  
  326:  172:cmpult  | 172:-       | 172:-       | 172:-       | 172:-       
  327:  176:-       | 172:cmpult  | 172:-       | 172:-       | 172:-       
  328:  176:-       | 176:-       | 172:cmpult  | 172:-       | 172:-       
  329:  176:-       | 176:-       | 176:-       | 172:cmpult  | 172:-       
  330:  176:-       | 176:-       | 176:-       | 176:-       | 172:cmpult  r11=0  
  331:  176:bne     | 176:-       | 176:-       | 176:-       | 176:-       
  332:  180:-       | 176:bne     | 176:-       | 176:-       | 176:-       
  333:  180:-       | 180:-       | 176:bne     | 176:-       | 176:-       
  334:  180:-       | 180:-       | 180:-       | 176:bne     | 176:-       
  335:  180:-       | 180:-       | 180:-       | 180:-       | 176:bne     
  336:  180:stq     | 180:-       | 180:-       | 180:-       | 180:-       
  337:  184:-       | 180:stq     | 180:-       | 180:-       | 180:-       
  338:  184:-       | 184:-       | 180:stq     | 180:-       | 180:-       
  339:  184:-       | 184:-       | 184:-       | 180:stq     | 180:-       BUS_STORE MEM[24] = 3 accepted 1
  340:  184:-       | 184:-       | 184:-       | 184:-       | 180:stq     
  341:  184:subq    | 184:-       | 184:-       | 184:-       | 184:-       
  342:  188:-       | 184:subq    | 184:-       | 184:-       | 184:-       
  343:  188:-       | 188:-       | 184:subq    | 184:-       | 184:-       
  344:  188:-       | 188:-       | 188:-       | 184:subq    | 184:-       
  345:  188:-       | 188:-       | 188:-       | 188:-       | 184:subq    r18=8  
  346:  188:subq    | 188:-       | 188:-       | 188:-       | 188:-       
  347:  192:-       | 188:subq    | 188:-       | 188:-       | 188:-       
  348:  192:-       | 192:-       | 188:subq    | 188:-       | 188:-       
  349:  192:-       | 192:-       | 192:-       | 188:subq    | 188:-       
  350:  192:-       | 192:-       | 192:-       | 192:-       | 188:subq    r19=16  
  351:  192:subq    | 192:-       | 192:-       | 192:-       | 192:-       
  352:  196:-       | 192:subq    | 192:-       | 192:-       | 192:-       
  353:  196:-       | 196:-       | 192:subq    | 192:-       | 192:-       
  354:  196:-       | 196:-       | 196:-       | 192:subq    | 192:-       
  355:  196:-       | 196:-       | 196:-       | 196:-       | 192:subq    r6=1  
  356:  196:beq     | 196:-       | 196:-       | 196:-       | 196:-       
  357:  200:-       | 196:beq     | 196:-       | 196:-       | 196:-       
  358:  200:-       | 200:-       | 196:beq     | 196:-       | 196:-       
  359:  200:-       | 200:-       | 200:-       | 196:beq     | 196:-       
  360:  200:-       | 200:-       | 200:-       | 200:-       | 196:beq     
  361:  200:br      | 200:-       | 200:-       | 200:-       | 200:-       
  362:  204:-       | 200:br      | 200:-       | 200:-       | 200:-       
  363:  204:-       | 204:-       | 200:br      | 200:-       | 200:-       
  364:  204:-       | 204:-       | 204:-       | 200:br      | 200:-       
  365:  164:-       | 204:-       | 204:-       | 204:-       | 200:br      
  366:  164:ldq     | 164:-       | 204:-       | 204:-       | 204:-       
  367:  168:-       | 164:ldq     | 164:-       | 204:-       | 204:-       
  368:  168:-       | 168:-       | 164:ldq     | 164:-       | 204:-       
  369:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       BUS_LOAD  MEM[8] accepted 1
  370:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  371:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  372:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  373:  168:-       | 168:-       | 168:-       | 164:ldq     | 164:-       
  374:  168:-       | 168:-       | 168:-       | 168:-       | 164:ldq     r14=1  
  375:  168:ldq     | 168:-       | 168:-       | 168:-       | 168:-       
  376:  172:-       | 168:ldq     | 168:-       | 168:-       | 168:-       
  377:  172:-       | 172:-       | 168:ldq     | 168:-       | 168:-       
  378:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       BUS_LOAD  MEM[16] accepted 1
  379:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  380:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
  381:  172:-       | 172:-       | 172:-       | 168:ldq     | 168:-       
