                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
 1368: 1408:-       |1408:-       |1408:-       |1408:-       | 652:-       
 1369: 1408:-       |1408:-       |1408:-       |1408:-       |1408:-       
 1370: 1408:-       |1408:-       |1408:-       |1408:-       |1408:-       
 1371: 1408:sll     |1408:-       |1408:-       |1408:-       |1408:-       
 1372: 1412:-       |1408:sll     |1408:-       |1408:-       |1408:-       
 1373: 1412:-       |1412:-       |1408:sll     |1408:-       |1408:-       BUS_LOAD  MEM[1408] accepted 1
 1374: 1412:-       |1412:-       |1412:-       |1408:sll     |1408:-       
 1375: 1412:-       |1412:-       |1412:-       |1412:-       |1408:sll     r20=0x40000000  
 1376: 1412:-       |1412:-       |1412:-       |1412:-       |1412:-       
 1377: 1412:-       |1412:-       |1412:-       |1412:-       |1412:-       
 1378: 1412:bis     |1412:-       |1412:-       |1412:-       |1412:-       
 1379: 1416:-       |1412:bis     |1412:-       |1412:-       |1412:-       
 1380: 1416:-       |1416:-       |1412:bis     |1412:-       |1412:-       
 1381: 1416:-       |1416:-       |1416:-       |1412:bis     |1412:-       
 1382: 1416:-       |1416:-       |1416:-       |1416:-       |1412:bis     r29=0x6efbeef2adbaad  
 1383: 1416:beq     |1416:-       |1416:-       |1416:-       |1416:-       
 1384: 1420:-       |1416:beq     |1416:-       |1416:-       |1416:-       
 1385: 1420:-       |1420:-       |1416:beq     |1416:-       |1416:-       BUS_LOAD  MEM[1416] accepted 1
 1386: 1420:-       |1420:-       |1420:-       |1416:beq     |1416:-       
 1387: 1420:-       |1420:-       |1420:-       |1420:-       |1416:beq     
 1388: 1420:-       |1420:-       |1420:-       |1420:-       |1420:-       
 1389: 1420:-       |1420:-       |1420:-       |1420:-       |1420:-       
 1390: 1420:br      |1420:-       |1420:-       |1420:-       |1420:-       
 1391: 1424:-       |1420:br      |1420:-       |1420:-       |1420:-       
 1392: 1424:-       |1424:-       |1420:br      |1420:-       |1420:-       
 1393: 1424:-       |1424:-       |1424:-       |1420:br      |1420:-       
 1394:  664:-       |1424:-       |1424:-       |1424:-       |1420:br      
 1395:  664:-       | 664:-       |1424:-       |1424:-       |1424:-       BUS_LOAD  MEM[656] accepted 1
 1396:  664:-       | 664:-       | 664:-       |1424:-       |1424:-       
 1397:  664:-       | 664:-       | 664:-       | 664:-       |1424:-       
 1398:  664:-       | 664:-       | 664:-       | 664:-       | 664:-       
 1399:  664:-       | 664:-       | 664:-       | 664:-       | 664:-       
 1400:  664:sll     | 664:-       | 664:-       | 664:-       | 664:-       
 1401:  668:-       | 664:sll     | 664:-       | 664:-       | 664:-       
 1402:  668:-       | 668:-       | 664:sll     | 664:-       | 664:-       BUS_LOAD  MEM[664] accepted 1
 1403:  668:-       | 668:-       | 668:-       | 664:sll     | 664:-       
 1404:  668:-       | 668:-       | 668:-       | 668:-       | 664:sll     r20=134217728  
 1405:  668:-       | 668:-       | 668:-       | 668:-       | 668:-       
 1406:  668:-       | 668:-       | 668:-       | 668:-       | 668:-       
 1407:  668:bis     | 668:-       | 668:-       | 668:-       | 668:-       
 1408:  672:-       | 668:bis     | 668:-       | 668:-       | 668:-       
 1409:  672:-       | 672:-       | 668:bis     | 668:-       | 668:-       
 1410:  672:-       | 672:-       | 672:-       | 668:bis     | 668:-       
 1411:  672:-       | 672:-       | 672:-       | 672:-       | 668:bis     r29=0x6efbeefaadbaad  
 1412:  672:beq     | 672:-       | 672:-       | 672:-       | 672:-       
 1413:  676:-       | 672:beq     | 672:-       | 672:-       | 672:-       
 1414:  676:-       | 676:-       | 672:beq     | 672:-       | 672:-       BUS_LOAD  MEM[672] accepted 1
 1415:  676:-       | 676:-       | 676:-       | 672:beq     | 672:-       
 1416: 1432:-       | 676:-       | 676:-       | 676:-       | 672:beq     
 1417: 1432:-       |1432:-       | 676:-       | 676:-       | 676:-       BUS_LOAD  MEM[1424] accepted 2
 1418: 1432:-       |1432:-       |1432:-       | 676:-       | 676:-       
 1419: 1432:-       |1432:-       |1432:-       |1432:-       | 676:-       
 1420: 1432:-       |1432:-       |1432:-       |1432:-       |1432:-       
 1421: 1432:-       |1432:-       |1432:-       |1432:-       |1432:-       
 1422: 1432:sll     |1432:-       |1432:-       |1432:-       |1432:-       
 1423: 1436:-       |1432:sll     |1432:-       |1432:-       |1432:-       
 1424: 1436:-       |1436:-       |1432:sll     |1432:-       |1432:-       BUS_LOAD  MEM[1432] accepted 1
 1425: 1436:-       |1436:-       |1436:-       |1432:sll     |1432:-       
 1426: 1436:-       |1436:-       |1436:-       |1436:-       |1432:sll     r20=0x80000000  
 1427: 1436:-       |1436:-       |1436:-       |1436:-       |1436:-       
 1428: 1436:-       |1436:-       |1436:-       |1436:-       |1436:-       
 1429: 1436:bis     |1436:-       |1436:-       |1436:-       |1436:-       
 1430: 1440:-       |1436:bis     |1436:-       |1436:-       |1436:-       
 1431: 1440:-       |1440:-       |1436:bis     |1436:-       |1436:-       
 1432: 1440:-       |1440:-       |1440:-       |1436:bis     |1436:-       
 1433: 1440:-       |1440:-       |1440:-       |1440:-       |1436:bis     r29=0xeefbeefaadbaad  
 1434: 1440:beq     |1440:-       |1440:-       |1440:-       |1440:-       
 1435: 1444:-       |1440:beq     |1440:-       |1440:-       |1440:-       
 1436: 1444:-       |1444:-       |1440:beq     |1440:-       |1440:-       BUS_LOAD  MEM[1440] accepted 1
 1437: 1444:-       |1444:-       |1444:-       |1440:beq     |1440:-       
 1438: 1444:-       |1444:-       |1444:-       |1444:-       |1440:beq     
 1439: 1444:-       |1444:-       |1444:-       |1444:-       |1444:-       
 1440: 1444:-       |1444:-       |1444:-       |1444:-       |1444:-       
 1441: 1444:br      |1444:-       |1444:-       |1444:-       |1444:-       
 1442: 1448:-       |1444:br      |1444:-       |1444:-       |1444:-       
 1443: 1448:-       |1448:-       |1444:br      |1444:-       |1444:-       
 1444: 1448:-       |1448:-       |1448:-       |1444:br      |1444:-       
 1445:  688:-       |1448:-       |1448:-       |1448:-       |1444:br      
 1446:  688:-       | 688:-       |1448:-       |1448:-       |1448:-       BUS_LOAD  MEM[680] accepted 1
 1447:  688:-       | 688:-       | 688:-       |1448:-       |1448:-       
 1448:  688:-       | 688:-       | 688:-       | 688:-       |1448:-       
 1449:  688:-       | 688:-       | 688:-       | 688:-       | 688:-       
 1450:  688:-       | 688:-       | 688:-       | 688:-       | 688:-       
 1451:  688:sll     | 688:-       | 688:-       | 688:-       | 688:-       
 1452:  692:-       | 688:sll     | 688:-       | 688:-       | 688:-       
 1453:  692:-       | 692:-       | 688:sll     | 688:-       | 688:-       BUS_LOAD  MEM[688] accepted 1
 1454:  692:-       | 692:-       | 692:-       | 688:sll     | 688:-       
 1455:  692:-       | 692:-       | 692:-       | 692:-       | 688:sll     r20=268435456  
 1456:  692:-       | 692:-       | 692:-       | 692:-       | 692:-       
 1457:  692:-       | 692:-       | 692:-       | 692:-       | 692:-       
 1458:  692:bis     | 692:-       | 692:-       | 692:-       | 692:-       
 1459:  696:-       | 692:bis     | 692:-       | 692:-       | 692:-       
 1460:  696:-       | 696:-       | 692:bis     | 692:-       | 692:-       
 1461:  696:-       | 696:-       | 696:-       | 692:bis     | 692:-       
 1462:  696:-       | 696:-       | 696:-       | 696:-       | 692:bis     r29=0xeefbeef1aadbaad  
 1463:  696:beq     | 696:-       | 696:-       | 696:-       | 696:-       
 1464:  700:-       | 696:beq     | 696:-       | 696:-       | 696:-       
 1465:  700:-       | 700:-       | 696:beq     | 696:-       | 696:-       BUS_LOAD  MEM[696] accepted 1
 1466:  700:-       | 700:-       | 700:-       | 696:beq     | 696:-       
 1467: 1456:-       | 700:-       | 700:-       | 700:-       | 696:beq     
 1468: 1456:-       |1456:-       | 700:-       | 700:-       | 700:-       BUS_LOAD  MEM[1448] accepted 2
 1469: 1456:-       |1456:-       |1456:-       | 700:-       | 700:-       
 1470: 1456:-       |1456:-       |1456:-       |1456:-       | 700:-       
 1471: 1456:-       |1456:-       |1456:-       |1456:-       |1456:-       
 1472: 1456:-       |1456:-       |1456:-       |1456:-       |1456:-       
 1473: 1456:sll     |1456:-       |1456:-       |1456:-       |1456:-       
 1474: 1460:-       |1456:sll     |1456:-       |1456:-       |1456:-       
 1475: 1460:-       |1460:-       |1456:sll     |1456:-       |1456:-       BUS_LOAD  MEM[1456] accepted 1
 1476: 1460:-       |1460:-       |1460:-       |1456:sll     |1456:-       
 1477: 1460:-       |1460:-       |1460:-       |1460:-       |1456:sll     r20=0x100000000  
 1478: 1460:-       |1460:-       |1460:-       |1460:-       |1460:-       
 1479: 1460:-       |1460:-       |1460:-       |1460:-       |1460:-       
 1480: 1460:bis     |1460:-       |1460:-       |1460:-       |1460:-       
 1481: 1464:-       |1460:bis     |1460:-       |1460:-       |1460:-       
 1482: 1464:-       |1464:-       |1460:bis     |1460:-       |1460:-       
 1483: 1464:-       |1464:-       |1464:-       |1460:bis     |1460:-       
 1484: 1464:-       |1464:-       |1464:-       |1464:-       |1460:bis     r29=0x1eefbeef1aadbaad  
 1485: 1464:beq     |1464:-       |1464:-       |1464:-       |1464:-       
 1486: 1468:-       |1464:beq     |1464:-       |1464:-       |1464:-       
 1487: 1468:-       |1468:-       |1464:beq     |1464:-       |1464:-       BUS_LOAD  MEM[1464] accepted 1
 1488: 1468:-       |1468:-       |1468:-       |1464:beq     |1464:-       
 1489: 1468:-       |1468:-       |1468:-       |1468:-       |1464:beq     
 1490: 1468:-       |1468:-       |1468:-       |1468:-       |1468:-       
 1491: 1468:-       |1468:-       |1468:-       |1468:-       |1468:-       
 1492: 1468:br      |1468:-       |1468:-       |1468:-       |1468:-       
 1493: 1472:-       |1468:br      |1468:-       |1468:-       |1468:-       
 1494: 1472:-       |1472:-       |1468:br      |1468:-       |1468:-       
 1495: 1472:-       |1472:-       |1472:-       |1468:br      |1468:-       
 1496:  712:-       |1472:-       |1472:-       |1472:-       |1468:br      
 1497:  712:-       | 712:-       |1472:-       |1472:-       |1472:-       BUS_LOAD  MEM[704] accepted 1
 1498:  712:-       | 712:-       | 712:-       |1472:-       |1472:-       
 1499:  712:-       | 712:-       | 712:-       | 712:-       |1472:-       
 1500:  712:-       | 712:-       | 712:-       | 712:-       | 712:-       
 1501:  712:-       | 712:-       | 712:-       | 712:-       | 712:-       
 1502:  712:sll     | 712:-       | 712:-       | 712:-       | 712:-       
 1503:  716:-       | 712:sll     | 712:-       | 712:-       | 712:-       
 1504:  716:-       | 716:-       | 712:sll     | 712:-       | 712:-       BUS_LOAD  MEM[712] accepted 1
 1505:  716:-       | 716:-       | 716:-       | 712:sll     | 712:-       
 1506:  716:-       | 716:-       | 716:-       | 716:-       | 712:sll     r20=536870912  
 1507:  716:-       | 716:-       | 716:-       | 716:-       | 716:-       
 1508:  716:-       | 716:-       | 716:-       | 716:-       | 716:-       
 1509:  716:bis     | 716:-       | 716:-       | 716:-       | 716:-       
 1510:  720:-       | 716:bis     | 716:-       | 716:-       | 716:-       
 1511:  720:-       | 720:-       | 716:bis     | 716:-       | 716:-       
 1512:  720:-       | 720:-       | 720:-       | 716:bis     | 716:-       
 1513:  720:-       | 720:-       | 720:-       | 720:-       | 716:bis     r29=0x1eefbeef3aadbaad  
 1514:  720:beq     | 720:-       | 720:-       | 720:-       | 720:-       
 1515:  724:-       | 720:beq     | 720:-       | 720:-       | 720:-       
 1516:  724:-       | 724:-       | 720:beq     | 720:-       | 720:-       BUS_LOAD  MEM[720] accepted 1
 1517:  724:-       | 724:-       | 724:-       | 720:beq     | 720:-       
 1518: 1480:-       | 724:-       | 724:-       | 724:-       | 720:beq     
 1519: 1480:-       |1480:-       | 724:-       | 724:-       | 724:-       BUS_LOAD  MEM[1472] accepted 2
 1520: 1480:-       |1480:-       |1480:-       | 724:-       | 724:-       
 1521: 1480:-       |1480:-       |1480:-       |1480:-       | 724:-       
 1522: 1480:-       |1480:-       |1480:-       |1480:-       |1480:-       
 1523: 1480:-       |1480:-       |1480:-       |1480:-       |1480:-       
 1524: 1480:sll     |1480:-       |1480:-       |1480:-       |1480:-       
 1525: 1484:-       |1480:sll     |1480:-       |1480:-       |1480:-       
 1526: 1484:-       |1484:-       |1480:sll     |1480:-       |1480:-       BUS_LOAD  MEM[1480] accepted 1
 1527: 1484:-       |1484:-       |1484:-       |1480:sll     |1480:-       
 1528: 1484:-       |1484:-       |1484:-       |1484:-       |1480:sll     r20=0x200000000  
 1529: 1484:-       |1484:-       |1484:-       |1484:-       |1484:-       
 1530: 1484:-       |1484:-       |1484:-       |1484:-       |1484:-       
 1531: 1484:bis     |1484:-       |1484:-       |1484:-       |1484:-       
 1532: 1488:-       |1484:bis     |1484:-       |1484:-       |1484:-       
 1533: 1488:-       |1488:-       |1484:bis     |1484:-       |1484:-       
 1534: 1488:-       |1488:-       |1488:-       |1484:bis     |1484:-       
 1535: 1488:-       |1488:-       |1488:-       |1488:-       |1484:bis     r29=0x3eefbeef3aadbaad  
 1536: 1488:beq     |1488:-       |1488:-       |1488:-       |1488:-       
 1537: 1492:-       |1488:beq     |1488:-       |1488:-       |1488:-       
 1538: 1492:-       |1492:-       |1488:beq     |1488:-       |1488:-       BUS_LOAD  MEM[1488] accepted 1
 1539: 1492:-       |1492:-       |1492:-       |1488:beq     |1488:-       
 1540: 1492:-       |1492:-       |1492:-       |1492:-       |1488:beq     
 1541: 1492:-       |1492:-       |1492:-       |1492:-       |1492:-       
 1542: 1492:-       |1492:-       |1492:-       |1492:-       |1492:-       
 1543: 1492:br      |1492:-       |1492:-       |1492:-       |1492:-       
 1544: 1496:-       |1492:br      |1492:-       |1492:-       |1492:-       
 1545: 1496:-       |1496:-       |1492:br      |1492:-       |1492:-       
 1546: 1496:-       |1496:-       |1496:-       |1492:br      |1492:-       
 1547:  736:-       |1496:-       |1496:-       |1496:-       |1492:br      
 1548:  736:-       | 736:-       |1496:-       |1496:-       |1496:-       BUS_LOAD  MEM[728] accepted 1
 1549:  736:-       | 736:-       | 736:-       |1496:-       |1496:-       
 1550:  736:-       | 736:-       | 736:-       | 736:-       |1496:-       
 1551:  736:-       | 736:-       | 736:-       | 736:-       | 736:-       
 1552:  736:-       | 736:-       | 736:-       | 736:-       | 736:-       
 1553:  736:sll     | 736:-       | 736:-       | 736:-       | 736:-       
 1554:  740:-       | 736:sll     | 736:-       | 736:-       | 736:-       
 1555:  740:-       | 740:-       | 736:sll     | 736:-       | 736:-       BUS_LOAD  MEM[736] accepted 1
 1556:  740:-       | 740:-       | 740:-       | 736:sll     | 736:-       
 1557:  740:-       | 740:-       | 740:-       | 740:-       | 736:sll     r20=0  
 1558:  740:-       | 740:-       | 740:-       | 740:-       | 740:-       
 1559:  740:-       | 740:-       | 740:-       | 740:-       | 740:-       
 1560:  740:bis     | 740:-       | 740:-       | 740:-       | 740:-       
 1561:  744:-       | 740:bis     | 740:-       | 740:-       | 740:-       
 1562:  744:-       | 744:-       | 740:bis     | 740:-       | 740:-       
 1563:  744:-       | 744:-       | 744:-       | 740:bis     | 740:-       
 1564:  744:-       | 744:-       | 744:-       | 744:-       | 740:bis     r29=0x3eefbeef3aadbaad  
 1565:  744:beq     | 744:-       | 744:-       | 744:-       | 744:-       
 1566:  748:-       | 744:beq     | 744:-       | 744:-       | 744:-       
 1567:  748:-       | 748:-       | 744:beq     | 744:-       | 744:-       BUS_LOAD  MEM[744] accepted 1
 1568:  748:-       | 748:-       | 748:-       | 744:beq     | 744:-       
 1569: 1504:-       | 748:-       | 748:-       | 748:-       | 744:beq     
 1570: 1504:-       |1504:-       | 748:-       | 748:-       | 748:-       BUS_LOAD  MEM[1496] accepted 2
 1571: 1504:-       |1504:-       |1504:-       | 748:-       | 748:-       
 1572: 1504:-       |1504:-       |1504:-       |1504:-       | 748:-       
 1573: 1504:-       |1504:-       |1504:-       |1504:-       |1504:-       
 1574: 1504:-       |1504:-       |1504:-       |1504:-       |1504:-       
 1575: 1504:sll     |1504:-       |1504:-       |1504:-       |1504:-       
 1576: 1508:-       |1504:sll     |1504:-       |1504:-       |1504:-       
 1577: 1508:-       |1508:-       |1504:sll     |1504:-       |1504:-       BUS_LOAD  MEM[1504] accepted 1
 1578: 1508:-       |1508:-       |1508:-       |1504:sll     |1504:-       
 1579: 1508:-       |1508:-       |1508:-       |1508:-       |1504:sll     r20=0  
 1580: 1508:-       |1508:-       |1508:-       |1508:-       |1508:-       
 1581: 1508:-       |1508:-       |1508:-       |1508:-       |1508:-       
 1582: 1508:bis     |1508:-       |1508:-       |1508:-       |1508:-       
 1583: 1512:-       |1508:bis     |1508:-       |1508:-       |1508:-       
 1584: 1512:-       |1512:-       |1508:bis     |1508:-       |1508:-       
 1585: 1512:-       |1512:-       |1512:-       |1508:bis     |1508:-       
 1586: 1512:-       |1512:-       |1512:-       |1512:-       |1508:bis     r29=0x3eefbeef3aadbaad  
 1587: 1512:beq     |1512:-       |1512:-       |1512:-       |1512:-       
 1588: 1516:-       |1512:beq     |1512:-       |1512:-       |1512:-       
 1589: 1516:-       |1516:-       |1512:beq     |1512:-       |1512:-       BUS_LOAD  MEM[1512] accepted 1
 1590: 1516:-       |1516:-       |1516:-       |1512:beq     |1512:-       
 1591: 1516:-       |1516:-       |1516:-       |1516:-       |1512:beq     
 1592: 1516:-       |1516:-       |1516:-       |1516:-       |1516:-       
 1593: 1516:-       |1516:-       |1516:-       |1516:-       |1516:-       
 1594: 1516:br      |1516:-       |1516:-       |1516:-       |1516:-       
 1595: 1520:-       |1516:br      |1516:-       |1516:-       |1516:-       
 1596: 1520:-       |1520:-       |1516:br      |1516:-       |1516:-       
 1597: 1520:-       |1520:-       |1520:-       |1516:br      |1516:-       
 1598:  760:-       |1520:-       |1520:-       |1520:-       |1516:br      
 1599:  760:-       | 760:-       |1520:-       |1520:-       |1520:-       BUS_LOAD  MEM[752] accepted 1
 1600:  760:-       | 760:-       | 760:-       |1520:-       |1520:-       
 1601:  760:-       | 760:-       | 760:-       | 760:-       |1520:-       
 1602:  760:-       | 760:-       | 760:-       | 760:-       | 760:-       
 1603:  760:-       | 760:-       | 760:-       | 760:-       | 760:-       
 1604:  760:sll     | 760:-       | 760:-       | 760:-       | 760:-       
 1605:  764:-       | 760:sll     | 760:-       | 760:-       | 760:-       
 1606:  764:-       | 764:-       | 760:sll     | 760:-       | 760:-       BUS_LOAD  MEM[760] accepted 1
 1607:  764:-       | 764:-       | 764:-       | 760:sll     | 760:-       
 1608:  764:-       | 764:-       | 764:-       | 764:-       | 760:sll     r20=-2147483648  
 1609:  764:-       | 764:-       | 764:-       | 764:-       | 764:-       
 1610:  764:-       | 764:-       | 764:-       | 764:-       | 764:-       
 1611:  764:bis     | 764:-       | 764:-       | 764:-       | 764:-       
 1612:  768:-       | 764:bis     | 764:-       | 764:-       | 764:-       
 1613:  768:-       | 768:-       | 764:bis     | 764:-       | 764:-       
 1614:  768:-       | 768:-       | 768:-       | 764:bis     | 764:-       
 1615:  768:-       | 768:-       | 768:-       | 768:-       | 764:bis     r29=0x3eefbeefbaadbaad  
 1616:  768:beq     | 768:-       | 768:-       | 768:-       | 768:-       
 1617:  772:-       | 768:beq     | 768:-       | 768:-       | 768:-       
 1618:  772:-       | 772:-       | 768:beq     | 768:-       | 768:-       BUS_LOAD  MEM[768] accepted 1
 1619:  772:-       | 772:-       | 772:-       | 768:beq     | 768:-       
 1620: 1528:-       | 772:-       | 772:-       | 772:-       | 768:beq     
 1621: 1528:-       |1528:-       | 772:-       | 772:-       | 772:-       BUS_LOAD  MEM[1520] accepted 2
 1622: 1528:-       |1528:-       |1528:-       | 772:-       | 772:-       
 1623: 1528:-       |1528:-       |1528:-       |1528:-       | 772:-       
 1624: 1528:-       |1528:-       |1528:-       |1528:-       |1528:-       
 1625: 1528:-       |1528:-       |1528:-       |1528:-       |1528:-       
 1626: 1528:sll     |1528:-       |1528:-       |1528:-       |1528:-       
 1627: 1532:-       |1528:sll     |1528:-       |1528:-       |1528:-       
 1628: 1532:-       |1532:-       |1528:sll     |1528:-       |1528:-       BUS_LOAD  MEM[1528] accepted 1
 1629: 1532:-       |1532:-       |1532:-       |1528:sll     |1528:-       
 1630: 1532:-       |1532:-       |1532:-       |1532:-       |1528:sll     r20=0x800000000  
 1631: 1532:-       |1532:-       |1532:-       |1532:-       |1532:-       
 1632: 1532:-       |1532:-       |1532:-       |1532:-       |1532:-       
 1633: 1532:bis     |1532:-       |1532:-       |1532:-       |1532:-       
 1634: 1536:-       |1532:bis     |1532:-       |1532:-       |1532:-       
 1635: 1536:-       |1536:-       |1532:bis     |1532:-       |1532:-       
 1636: 1536:-       |1536:-       |1536:-       |1532:bis     |1532:-       
 1637: 1536:-       |1536:-       |1536:-       |1536:-       |1532:bis     r29=0xbeefbeefbaadbaad  
 1638: 1536:beq     |1536:-       |1536:-       |1536:-       |1536:-       
 1639: 1540:-       |1536:beq     |1536:-       |1536:-       |1536:-       
 1640: 1540:-       |1540:-       |1536:beq     |1536:-       |1536:-       BUS_LOAD  MEM[1536] accepted 1
 1641: 1540:-       |1540:-       |1540:-       |1536:beq     |1536:-       
 1642: 1540:-       |1540:-       |1540:-       |1540:-       |1536:beq     
 1643: 1540:-       |1540:-       |1540:-       |1540:-       |1540:-       
 1644: 1540:-       |1540:-       |1540:-       |1540:-       |1540:-       
 1645: 1540:br      |1540:-       |1540:-       |1540:-       |1540:-       
 1646: 1544:-       |1540:br      |1540:-       |1540:-       |1540:-       
 1647: 1544:-       |1544:-       |1540:br      |1540:-       |1540:-       
 1648: 1544:-       |1544:-       |1544:-       |1540:br      |1540:-       
 1649: 1552:-       |1544:-       |1544:-       |1544:-       |1540:br      
 1650: 1552:-       |1552:-       |1544:-       |1544:-       |1544:-       BUS_LOAD  MEM[1544] accepted 1
 1651: 1552:-       |1552:-       |1552:-       |1544:-       |1544:-       
 1652: 1552:-       |1552:-       |1552:-       |1552:-       |1544:-       
 1653: 1552:-       |1552:-       |1552:-       |1552:-       |1552:-       
 1654: 1552:-       |1552:-       |1552:-       |1552:-       |1552:-       
 1655: 1552:lda     |1552:-       |1552:-       |1552:-       |1552:-       
 1656: 1556:-       |1552:lda     |1552:-       |1552:-       |1552:-       
 1657: 1556:-       |1556:-       |1552:lda     |1552:-       |1552:-       BUS_LOAD  MEM[1552] accepted 1
 1658: 1556:-       |1556:-       |1556:-       |1552:lda     |1552:-       
 1659: 1556:-       |1556:-       |1556:-       |1556:-       |1552:lda     r20=16000  
 1660: 1556:-       |1556:-       |1556:-       |1556:-       |1556:-       
 1661: 1556:-       |1556:-       |1556:-       |1556:-       |1556:-       
 1662: 1556:stq     |1556:-       |1556:-       |1556:-       |1556:-       
 1663: 1560:-       |1556:stq     |1556:-       |1556:-       |1556:-       
 1664: 1560:-       |1560:-       |1556:stq     |1556:-       |1556:-       
 1665: 1560:-       |1560:-       |1560:-       |1556:stq     |1556:-       BUS_STORE MEM[16000] = 0xbeefbeefbaadbaad accepted 1
 1666: 1560:-       |1560:-       |1560:-       |1560:-       |1556:stq     
 1667: 1560:halt    |1560:-       |1560:-       |1560:-       |1560:-       
 1668: 1564:-       |1560:halt    |1560:-       |1560:-       |1560:-       
 1669: 1564:-       |1564:-       |1560:halt    |1560:-       |1560:-       BUS_LOAD  MEM[1560] accepted 2
 1670: 1564:-       |1564:-       |1564:-       |1560:halt    |1560:-       
 1671: 1564:-       |1564:-       |1564:-       |1564:-       |1560:halt    
