                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
  518:   32:-       |  72:-       |  72:-       |  72:-       |  68:bne     
  519:   32:ldq     |  32:-       |  72:-       |  72:-       |  72:-       
  520:   36:-       |  32:ldq     |  32:-       |  72:-       |  72:-       
  521:   36:-       |  36:-       |  32:ldq     |  32:-       |  72:-       
  522:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       BUS_LOAD  MEM[4160] accepted 1
  523:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  524:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  525:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  526:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  527:   36:-       |  36:-       |  36:-       |  36:-       |  32:ldq     r1=34  
  528:   36:ldq     |  36:-       |  36:-       |  36:-       |  36:-       
  529:   40:-       |  36:ldq     |  36:-       |  36:-       |  36:-       
  530:   40:-       |  40:-       |  36:ldq     |  36:-       |  36:-       
  531:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       BUS_LOAD  MEM[4168] accepted 1
  532:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  533:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  534:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  535:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  536:   40:-       |  40:-       |  40:-       |  40:-       |  36:ldq     r2=55  
  537:   40:addq    |  40:-       |  40:-       |  40:-       |  40:-       
  538:   44:-       |  40:addq    |  40:-       |  40:-       |  40:-       
  539:   44:-       |  44:-       |  40:addq    |  40:-       |  40:-       
  540:   44:-       |  44:-       |  44:-       |  40:addq    |  40:-       
  541:   44:-       |  44:-       |  44:-       |  44:-       |  40:addq    r2=89  
  542:   44:addq    |  44:-       |  44:-       |  44:-       |  44:-       
  543:   48:-       |  44:addq    |  44:-       |  44:-       |  44:-       
  544:   48:-       |  48:-       |  44:addq    |  44:-       |  44:-       
  545:   48:-       |  48:-       |  48:-       |  44:addq    |  44:-       
  546:   48:-       |  48:-       |  48:-       |  48:-       |  44:addq    r3=4168  
  547:   48:addq    |  48:-       |  48:-       |  48:-       |  48:-       
  548:   52:-       |  48:addq    |  48:-       |  48:-       |  48:-       
  549:   52:-       |  52:-       |  48:addq    |  48:-       |  48:-       
  550:   52:-       |  52:-       |  52:-       |  48:addq    |  48:-       
  551:   52:-       |  52:-       |  52:-       |  52:-       |  48:addq    r4=4176  
  552:   52:addq    |  52:-       |  52:-       |  52:-       |  52:-       
  553:   56:-       |  52:addq    |  52:-       |  52:-       |  52:-       
  554:   56:-       |  56:-       |  52:addq    |  52:-       |  52:-       
  555:   56:-       |  56:-       |  56:-       |  52:addq    |  52:-       
  556:   56:-       |  56:-       |  56:-       |  56:-       |  52:addq    r9=11  
  557:   56:cmple   |  56:-       |  56:-       |  56:-       |  56:-       
  558:   60:-       |  56:cmple   |  56:-       |  56:-       |  56:-       
  559:   60:-       |  60:-       |  56:cmple   |  56:-       |  56:-       
  560:   60:-       |  60:-       |  60:-       |  56:cmple   |  56:-       
  561:   60:-       |  60:-       |  60:-       |  60:-       |  56:cmple   r10=1  
  562:   60:stq     |  60:-       |  60:-       |  60:-       |  60:-       
  563:   64:-       |  60:stq     |  60:-       |  60:-       |  60:-       
  564:   64:-       |  64:-       |  60:stq     |  60:-       |  60:-       
  565:   64:-       |  64:-       |  64:-       |  60:stq     |  60:-       BUS_STORE MEM[4176] = 89 accepted 1
  566:   64:-       |  64:-       |  64:-       |  64:-       |  60:stq     
  567:   64:addq    |  64:-       |  64:-       |  64:-       |  64:-       
  568:   68:-       |  64:addq    |  64:-       |  64:-       |  64:-       
  569:   68:-       |  68:-       |  64:addq    |  64:-       |  64:-       
  570:   68:-       |  68:-       |  68:-       |  64:addq    |  64:-       
  571:   68:-       |  68:-       |  68:-       |  68:-       |  64:addq    r5=4184  
  572:   68:bne     |  68:-       |  68:-       |  68:-       |  68:-       
  573:   72:-       |  68:bne     |  68:-       |  68:-       |  68:-       
  574:   72:-       |  72:-       |  68:bne     |  68:-       |  68:-       
  575:   72:-       |  72:-       |  72:-       |  68:bne     |  68:-       
  576:   32:-       |  72:-       |  72:-       |  72:-       |  68:bne     
  577:   32:ldq     |  32:-       |  72:-       |  72:-       |  72:-       
  578:   36:-       |  32:ldq     |  32:-       |  72:-       |  72:-       
  579:   36:-       |  36:-       |  32:ldq     |  32:-       |  72:-       
  580:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       BUS_LOAD  MEM[4168] accepted 1
  581:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  582:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  583:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  584:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  585:   36:-       |  36:-       |  36:-       |  36:-       |  32:ldq     r1=55  
  586:   36:ldq     |  36:-       |  36:-       |  36:-       |  36:-       
  587:   40:-       |  36:ldq     |  36:-       |  36:-       |  36:-       
  588:   40:-       |  40:-       |  36:ldq     |  36:-       |  36:-       
  589:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       BUS_LOAD  MEM[4176] accepted 1
  590:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  591:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  592:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  593:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  594:   40:-       |  40:-       |  40:-       |  40:-       |  36:ldq     r2=89  
  595:   40:addq    |  40:-       |  40:-       |  40:-       |  40:-       
  596:   44:-       |  40:addq    |  40:-       |  40:-       |  40:-       
  597:   44:-       |  44:-       |  40:addq    |  40:-       |  40:-       
  598:   44:-       |  44:-       |  44:-       |  40:addq    |  40:-       
  599:   44:-       |  44:-       |  44:-       |  44:-       |  40:addq    r2=144  
  600:   44:addq    |  44:-       |  44:-       |  44:-       |  44:-       
  601:   48:-       |  44:addq    |  44:-       |  44:-       |  44:-       
  602:   48:-       |  48:-       |  44:addq    |  44:-       |  44:-       
  603:   48:-       |  48:-       |  48:-       |  44:addq    |  44:-       
  604:   48:-       |  48:-       |  48:-       |  48:-       |  44:addq    r3=4176  
  605:   48:addq    |  48:-       |  48:-       |  48:-       |  48:-       
  606:   52:-       |  48:addq    |  48:-       |  48:-       |  48:-       
  607:   52:-       |  52:-       |  48:addq    |  48:-       |  48:-       
  608:   52:-       |  52:-       |  52:-       |  48:addq    |  48:-       
  609:   52:-       |  52:-       |  52:-       |  52:-       |  48:addq    r4=4184  
  610:   52:addq    |  52:-       |  52:-       |  52:-       |  52:-       
  611:   56:-       |  52:addq    |  52:-       |  52:-       |  52:-       
  612:   56:-       |  56:-       |  52:addq    |  52:-       |  52:-       
  613:   56:-       |  56:-       |  56:-       |  52:addq    |  52:-       
  614:   56:-       |  56:-       |  56:-       |  56:-       |  52:addq    r9=12  
  615:   56:cmple   |  56:-       |  56:-       |  56:-       |  56:-       
  616:   60:-       |  56:cmple   |  56:-       |  56:-       |  56:-       
  617:   60:-       |  60:-       |  56:cmple   |  56:-       |  56:-       
  618:   60:-       |  60:-       |  60:-       |  56:cmple   |  56:-       
  619:   60:-       |  60:-       |  60:-       |  60:-       |  56:cmple   r10=1  
  620:   60:stq     |  60:-       |  60:-       |  60:-       |  60:-       
  621:   64:-       |  60:stq     |  60:-       |  60:-       |  60:-       
  622:   64:-       |  64:-       |  60:stq     |  60:-       |  60:-       
  623:   64:-       |  64:-       |  64:-       |  60:stq     |  60:-       BUS_STORE MEM[4184] = 144 accepted 1
  624:   64:-       |  64:-       |  64:-       |  64:-       |  60:stq     
  625:   64:addq    |  64:-       |  64:-       |  64:-       |  64:-       
  626:   68:-       |  64:addq    |  64:-       |  64:-       |  64:-       
  627:   68:-       |  68:-       |  64:addq    |  64:-       |  64:-       
  628:   68:-       |  68:-       |  68:-       |  64:addq    |  64:-       
  629:   68:-       |  68:-       |  68:-       |  68:-       |  64:addq    r5=4192  
  630:   68:bne     |  68:-       |  68:-       |  68:-       |  68:-       
  631:   72:-       |  68:bne     |  68:-       |  68:-       |  68:-       
  632:   72:-       |  72:-       |  68:bne     |  68:-       |  68:-       
  633:   72:-       |  72:-       |  72:-       |  68:bne     |  68:-       
  634:   32:-       |  72:-       |  72:-       |  72:-       |  68:bne     
  635:   32:ldq     |  32:-       |  72:-       |  72:-       |  72:-       
  636:   36:-       |  32:ldq     |  32:-       |  72:-       |  72:-       
  637:   36:-       |  36:-       |  32:ldq     |  32:-       |  72:-       
  638:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       BUS_LOAD  MEM[4176] accepted 1
  639:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  640:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  641:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  642:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  643:   36:-       |  36:-       |  36:-       |  36:-       |  32:ldq     r1=89  
  644:   36:ldq     |  36:-       |  36:-       |  36:-       |  36:-       
  645:   40:-       |  36:ldq     |  36:-       |  36:-       |  36:-       
  646:   40:-       |  40:-       |  36:ldq     |  36:-       |  36:-       
  647:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       BUS_LOAD  MEM[4184] accepted 1
  648:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  649:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  650:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  651:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  652:   40:-       |  40:-       |  40:-       |  40:-       |  36:ldq     r2=144  
  653:   40:addq    |  40:-       |  40:-       |  40:-       |  40:-       
  654:   44:-       |  40:addq    |  40:-       |  40:-       |  40:-       
  655:   44:-       |  44:-       |  40:addq    |  40:-       |  40:-       
  656:   44:-       |  44:-       |  44:-       |  40:addq    |  40:-       
  657:   44:-       |  44:-       |  44:-       |  44:-       |  40:addq    r2=233  
  658:   44:addq    |  44:-       |  44:-       |  44:-       |  44:-       
  659:   48:-       |  44:addq    |  44:-       |  44:-       |  44:-       
  660:   48:-       |  48:-       |  44:addq    |  44:-       |  44:-       
  661:   48:-       |  48:-       |  48:-       |  44:addq    |  44:-       
  662:   48:-       |  48:-       |  48:-       |  48:-       |  44:addq    r3=4184  
  663:   48:addq    |  48:-       |  48:-       |  48:-       |  48:-       
  664:   52:-       |  48:addq    |  48:-       |  48:-       |  48:-       
  665:   52:-       |  52:-       |  48:addq    |  48:-       |  48:-       
  666:   52:-       |  52:-       |  52:-       |  48:addq    |  48:-       
  667:   52:-       |  52:-       |  52:-       |  52:-       |  48:addq    r4=4192  
  668:   52:addq    |  52:-       |  52:-       |  52:-       |  52:-       
  669:   56:-       |  52:addq    |  52:-       |  52:-       |  52:-       
  670:   56:-       |  56:-       |  52:addq    |  52:-       |  52:-       
  671:   56:-       |  56:-       |  56:-       |  52:addq    |  52:-       
  672:   56:-       |  56:-       |  56:-       |  56:-       |  52:addq    r9=13  
  673:   56:cmple   |  56:-       |  56:-       |  56:-       |  56:-       
  674:   60:-       |  56:cmple   |  56:-       |  56:-       |  56:-       
  675:   60:-       |  60:-       |  56:cmple   |  56:-       |  56:-       
  676:   60:-       |  60:-       |  60:-       |  56:cmple   |  56:-       
  677:   60:-       |  60:-       |  60:-       |  60:-       |  56:cmple   r10=1  
  678:   60:stq     |  60:-       |  60:-       |  60:-       |  60:-       
  679:   64:-       |  60:stq     |  60:-       |  60:-       |  60:-       
  680:   64:-       |  64:-       |  60:stq     |  60:-       |  60:-       
  681:   64:-       |  64:-       |  64:-       |  60:stq     |  60:-       BUS_STORE MEM[4192] = 233 accepted 1
  682:   64:-       |  64:-       |  64:-       |  64:-       |  60:stq     
  683:   64:addq    |  64:-       |  64:-       |  64:-       |  64:-       
  684:   68:-       |  64:addq    |  64:-       |  64:-       |  64:-       
  685:   68:-       |  68:-       |  64:addq    |  64:-       |  64:-       
  686:   68:-       |  68:-       |  68:-       |  64:addq    |  64:-       
  687:   68:-       |  68:-       |  68:-       |  68:-       |  64:addq    r5=4200  
  688:   68:bne     |  68:-       |  68:-       |  68:-       |  68:-       
  689:   72:-       |  68:bne     |  68:-       |  68:-       |  68:-       
  690:   72:-       |  72:-       |  68:bne     |  68:-       |  68:-       
  691:   72:-       |  72:-       |  72:-       |  68:bne     |  68:-       
  692:   32:-       |  72:-       |  72:-       |  72:-       |  68:bne     
  693:   32:ldq     |  32:-       |  72:-       |  72:-       |  72:-       
  694:   36:-       |  32:ldq     |  32:-       |  72:-       |  72:-       
  695:   36:-       |  36:-       |  32:ldq     |  32:-       |  72:-       
  696:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       BUS_LOAD  MEM[4184] accepted 1
  697:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  698:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  699:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  700:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  701:   36:-       |  36:-       |  36:-       |  36:-       |  32:ldq     r1=144  
  702:   36:ldq     |  36:-       |  36:-       |  36:-       |  36:-       
  703:   40:-       |  36:ldq     |  36:-       |  36:-       |  36:-       
  704:   40:-       |  40:-       |  36:ldq     |  36:-       |  36:-       
  705:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       BUS_LOAD  MEM[4192] accepted 1
  706:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  707:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  708:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  709:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  710:   40:-       |  40:-       |  40:-       |  40:-       |  36:ldq     r2=233  
  711:   40:addq    |  40:-       |  40:-       |  40:-       |  40:-       
  712:   44:-       |  40:addq    |  40:-       |  40:-       |  40:-       
  713:   44:-       |  44:-       |  40:addq    |  40:-       |  40:-       
  714:   44:-       |  44:-       |  44:-       |  40:addq    |  40:-       
  715:   44:-       |  44:-       |  44:-       |  44:-       |  40:addq    r2=377  
  716:   44:addq    |  44:-       |  44:-       |  44:-       |  44:-       
  717:   48:-       |  44:addq    |  44:-       |  44:-       |  44:-       
  718:   48:-       |  48:-       |  44:addq    |  44:-       |  44:-       
  719:   48:-       |  48:-       |  48:-       |  44:addq    |  44:-       
  720:   48:-       |  48:-       |  48:-       |  48:-       |  44:addq    r3=4192  
  721:   48:addq    |  48:-       |  48:-       |  48:-       |  48:-       
  722:   52:-       |  48:addq    |  48:-       |  48:-       |  48:-       
  723:   52:-       |  52:-       |  48:addq    |  48:-       |  48:-       
  724:   52:-       |  52:-       |  52:-       |  48:addq    |  48:-       
  725:   52:-       |  52:-       |  52:-       |  52:-       |  48:addq    r4=4200  
  726:   52:addq    |  52:-       |  52:-       |  52:-       |  52:-       
  727:   56:-       |  52:addq    |  52:-       |  52:-       |  52:-       
  728:   56:-       |  56:-       |  52:addq    |  52:-       |  52:-       
  729:   56:-       |  56:-       |  56:-       |  52:addq    |  52:-       
  730:   56:-       |  56:-       |  56:-       |  56:-       |  52:addq    r9=14  
  731:   56:cmple   |  56:-       |  56:-       |  56:-       |  56:-       
  732:   60:-       |  56:cmple   |  56:-       |  56:-       |  56:-       
  733:   60:-       |  60:-       |  56:cmple   |  56:-       |  56:-       
  734:   60:-       |  60:-       |  60:-       |  56:cmple   |  56:-       
  735:   60:-       |  60:-       |  60:-       |  60:-       |  56:cmple   r10=1  
  736:   60:stq     |  60:-       |  60:-       |  60:-       |  60:-       
  737:   64:-       |  60:stq     |  60:-       |  60:-       |  60:-       
  738:   64:-       |  64:-       |  60:stq     |  60:-       |  60:-       
  739:   64:-       |  64:-       |  64:-       |  60:stq     |  60:-       BUS_STORE MEM[4200] = 377 accepted 1
  740:   64:-       |  64:-       |  64:-       |  64:-       |  60:stq     
  741:   64:addq    |  64:-       |  64:-       |  64:-       |  64:-       
  742:   68:-       |  64:addq    |  64:-       |  64:-       |  64:-       
  743:   68:-       |  68:-       |  64:addq    |  64:-       |  64:-       
  744:   68:-       |  68:-       |  68:-       |  64:addq    |  64:-       
  745:   68:-       |  68:-       |  68:-       |  68:-       |  64:addq    r5=4208  
  746:   68:bne     |  68:-       |  68:-       |  68:-       |  68:-       
  747:   72:-       |  68:bne     |  68:-       |  68:-       |  68:-       
  748:   72:-       |  72:-       |  68:bne     |  68:-       |  68:-       
  749:   72:-       |  72:-       |  72:-       |  68:bne     |  68:-       
  750:   32:-       |  72:-       |  72:-       |  72:-       |  68:bne     
  751:   32:ldq     |  32:-       |  72:-       |  72:-       |  72:-       
  752:   36:-       |  32:ldq     |  32:-       |  72:-       |  72:-       
  753:   36:-       |  36:-       |  32:ldq     |  32:-       |  72:-       
  754:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       BUS_LOAD  MEM[4192] accepted 1
  755:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  756:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  757:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  758:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  759:   36:-       |  36:-       |  36:-       |  36:-       |  32:ldq     r1=233  
  760:   36:ldq     |  36:-       |  36:-       |  36:-       |  36:-       
  761:   40:-       |  36:ldq     |  36:-       |  36:-       |  36:-       
  762:   40:-       |  40:-       |  36:ldq     |  36:-       |  36:-       
  763:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       BUS_LOAD  MEM[4200] accepted 1
  764:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  765:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  766:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  767:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  768:   40:-       |  40:-       |  40:-       |  40:-       |  36:ldq     r2=377  
  769:   40:addq    |  40:-       |  40:-       |  40:-       |  40:-       
  770:   44:-       |  40:addq    |  40:-       |  40:-       |  40:-       
  771:   44:-       |  44:-       |  40:addq    |  40:-       |  40:-       
  772:   44:-       |  44:-       |  44:-       |  40:addq    |  40:-       
  773:   44:-       |  44:-       |  44:-       |  44:-       |  40:addq    r2=610  
  774:   44:addq    |  44:-       |  44:-       |  44:-       |  44:-       
  775:   48:-       |  44:addq    |  44:-       |  44:-       |  44:-       
  776:   48:-       |  48:-       |  44:addq    |  44:-       |  44:-       
  777:   48:-       |  48:-       |  48:-       |  44:addq    |  44:-       
  778:   48:-       |  48:-       |  48:-       |  48:-       |  44:addq    r3=4200  
  779:   48:addq    |  48:-       |  48:-       |  48:-       |  48:-       
  780:   52:-       |  48:addq    |  48:-       |  48:-       |  48:-       
  781:   52:-       |  52:-       |  48:addq    |  48:-       |  48:-       
  782:   52:-       |  52:-       |  52:-       |  48:addq    |  48:-       
  783:   52:-       |  52:-       |  52:-       |  52:-       |  48:addq    r4=4208  
  784:   52:addq    |  52:-       |  52:-       |  52:-       |  52:-       
  785:   56:-       |  52:addq    |  52:-       |  52:-       |  52:-       
  786:   56:-       |  56:-       |  52:addq    |  52:-       |  52:-       
  787:   56:-       |  56:-       |  56:-       |  52:addq    |  52:-       
  788:   56:-       |  56:-       |  56:-       |  56:-       |  52:addq    r9=15  
  789:   56:cmple   |  56:-       |  56:-       |  56:-       |  56:-       
  790:   60:-       |  56:cmple   |  56:-       |  56:-       |  56:-       
  791:   60:-       |  60:-       |  56:cmple   |  56:-       |  56:-       
  792:   60:-       |  60:-       |  60:-       |  56:cmple   |  56:-       
  793:   60:-       |  60:-       |  60:-       |  60:-       |  56:cmple   r10=1  
  794:   60:stq     |  60:-       |  60:-       |  60:-       |  60:-       
  795:   64:-       |  60:stq     |  60:-       |  60:-       |  60:-       
  796:   64:-       |  64:-       |  60:stq     |  60:-       |  60:-       
  797:   64:-       |  64:-       |  64:-       |  60:stq     |  60:-       BUS_STORE MEM[4208] = 610 accepted 1
  798:   64:-       |  64:-       |  64:-       |  64:-       |  60:stq     
  799:   64:addq    |  64:-       |  64:-       |  64:-       |  64:-       
  800:   68:-       |  64:addq    |  64:-       |  64:-       |  64:-       
  801:   68:-       |  68:-       |  64:addq    |  64:-       |  64:-       
  802:   68:-       |  68:-       |  68:-       |  64:addq    |  64:-       
  803:   68:-       |  68:-       |  68:-       |  68:-       |  64:addq    r5=4216  
  804:   68:bne     |  68:-       |  68:-       |  68:-       |  68:-       
  805:   72:-       |  68:bne     |  68:-       |  68:-       |  68:-       
  806:   72:-       |  72:-       |  68:bne     |  68:-       |  68:-       
  807:   72:-       |  72:-       |  72:-       |  68:bne     |  68:-       
  808:   32:-       |  72:-       |  72:-       |  72:-       |  68:bne     
  809:   32:ldq     |  32:-       |  72:-       |  72:-       |  72:-       
  810:   36:-       |  32:ldq     |  32:-       |  72:-       |  72:-       
  811:   36:-       |  36:-       |  32:ldq     |  32:-       |  72:-       
  812:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       BUS_LOAD  MEM[4200] accepted 1
  813:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  814:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  815:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  816:   36:-       |  36:-       |  36:-       |  32:ldq     |  32:-       
  817:   36:-       |  36:-       |  36:-       |  36:-       |  32:ldq     r1=377  
  818:   36:ldq     |  36:-       |  36:-       |  36:-       |  36:-       
  819:   40:-       |  36:ldq     |  36:-       |  36:-       |  36:-       
  820:   40:-       |  40:-       |  36:ldq     |  36:-       |  36:-       
  821:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       BUS_LOAD  MEM[4208] accepted 1
  822:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  823:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  824:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  825:   40:-       |  40:-       |  40:-       |  36:ldq     |  36:-       
  826:   40:-       |  40:-       |  40:-       |  40:-       |  36:ldq     r2=610  
  827:   40:addq    |  40:-       |  40:-       |  40:-       |  40:-       
  828:   44:-       |  40:addq    |  40:-       |  40:-       |  40:-       
  829:   44:-       |  44:-       |  40:addq    |  40:-       |  40:-       
  830:   44:-       |  44:-       |  44:-       |  40:addq    |  40:-       
  831:   44:-       |  44:-       |  44:-       |  44:-       |  40:addq    r2=987  
  832:   44:addq    |  44:-       |  44:-       |  44:-       |  44:-       
  833:   48:-       |  44:addq    |  44:-       |  44:-       |  44:-       
  834:   48:-       |  48:-       |  44:addq    |  44:-       |  44:-       
  835:   48:-       |  48:-       |  48:-       |  44:addq    |  44:-       
  836:   48:-       |  48:-       |  48:-       |  48:-       |  44:addq    r3=4208  
  837:   48:addq    |  48:-       |  48:-       |  48:-       |  48:-       
  838:   52:-       |  48:addq    |  48:-       |  48:-       |  48:-       
  839:   52:-       |  52:-       |  48:addq    |  48:-       |  48:-       
  840:   52:-       |  52:-       |  52:-       |  48:addq    |  48:-       
  841:   52:-       |  52:-       |  52:-       |  52:-       |  48:addq    r4=4216  
  842:   52:addq    |  52:-       |  52:-       |  52:-       |  52:-       
  843:   56:-       |  52:addq    |  52:-       |  52:-       |  52:-       
  844:   56:-       |  56:-       |  52:addq    |  52:-       |  52:-       
  845:   56:-       |  56:-       |  56:-       |  52:addq    |  52:-       
  846:   56:-       |  56:-       |  56:-       |  56:-       |  52:addq    r9=16  
  847:   56:cmple   |  56:-       |  56:-       |  56:-       |  56:-       
  848:   60:-       |  56:cmple   |  56:-       |  56:-       |  56:-       
  849:   60:-       |  60:-       |  56:cmple   |  56:-       |  56:-       
  850:   60:-       |  60:-       |  60:-       |  56:cmple   |  56:-       
  851:   60:-       |  60:-       |  60:-       |  60:-       |  56:cmple   r10=0  
  852:   60:stq     |  60:-       |  60:-       |  60:-       |  60:-       
  853:   64:-       |  60:stq     |  60:-       |  60:-       |  60:-       
  854:   64:-       |  64:-       |  60:stq     |  60:-       |  60:-       
  855:   64:-       |  64:-       |  64:-       |  60:stq     |  60:-       BUS_STORE MEM[4216] = 987 accepted 1
  856:   64:-       |  64:-       |  64:-       |  64:-       |  60:stq     
  857:   64:addq    |  64:-       |  64:-       |  64:-       |  64:-       
  858:   68:-       |  64:addq    |  64:-       |  64:-       |  64:-       
  859:   68:-       |  68:-       |  64:addq    |  64:-       |  64:-       
  860:   68:-       |  68:-       |  68:-       |  64:addq    |  64:-       
  861:   68:-       |  68:-       |  68:-       |  68:-       |  64:addq    r5=4224  
  862:   68:bne     |  68:-       |  68:-       |  68:-       |  68:-       
  863:   72:-       |  68:bne     |  68:-       |  68:-       |  68:-       
  864:   72:-       |  72:-       |  68:bne     |  68:-       |  68:-       
  865:   72:-       |  72:-       |  72:-       |  68:bne     |  68:-       
  866:   72:-       |  72:-       |  72:-       |  72:-       |  68:bne     
  867:   72:halt    |  72:-       |  72:-       |  72:-       |  72:-       
  868:   76:-       |  72:halt    |  72:-       |  72:-       |  72:-       
  869:   76:-       |  76:-       |  72:halt    |  72:-       |  72:-       BUS_LOAD  MEM[72] accepted 1
  870:   76:-       |  76:-       |  76:-       |  72:halt    |  72:-       
  871:   76:-       |  76:-       |  76:-       |  76:-       |  72:halt    
