                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
  860:   56:-       |  56:-       |  52:cmple   |  52:-       |  52:-       
  861:   56:-       |  56:-       |  56:-       |  52:cmple   |  52:-       
  862:   56:-       |  56:-       |  56:-       |  56:-       |  52:cmple   r1=1  
  863:   56:bne     |  56:-       |  56:-       |  56:-       |  56:-       
  864:   60:-       |  56:bne     |  56:-       |  56:-       |  56:-       
  865:   60:-       |  60:-       |  56:bne     |  56:-       |  56:-       BUS_LOAD  MEM[56] accepted 1
  866:   60:-       |  60:-       |  60:-       |  56:bne     |  56:-       
  867:   12:-       |  60:-       |  60:-       |  60:-       |  56:bne     
  868:   12:addq    |  12:-       |  60:-       |  60:-       |  60:-       
  869:   16:-       |  12:addq    |  12:-       |  60:-       |  60:-       
  870:   16:-       |  16:-       |  12:addq    |  12:-       |  60:-       
  871:   16:-       |  16:-       |  16:-       |  12:addq    |  12:-       
  872:   16:-       |  16:-       |  16:-       |  16:-       |  12:addq    r5=28  
  873:   16:addq    |  16:-       |  16:-       |  16:-       |  16:-       
  874:   20:-       |  16:addq    |  16:-       |  16:-       |  16:-       
  875:   20:-       |  20:-       |  16:addq    |  16:-       |  16:-       
  876:   20:-       |  20:-       |  20:-       |  16:addq    |  16:-       
  877:   20:-       |  20:-       |  20:-       |  20:-       |  16:addq    r8=28  
  878:   20:addq    |  20:-       |  20:-       |  20:-       |  20:-       
  879:   24:-       |  20:addq    |  20:-       |  20:-       |  20:-       
  880:   24:-       |  24:-       |  20:addq    |  20:-       |  20:-       
  881:   24:-       |  24:-       |  24:-       |  20:addq    |  20:-       
  882:   24:-       |  24:-       |  24:-       |  24:-       |  20:addq    r7=28  
  883:   24:addq    |  24:-       |  24:-       |  24:-       |  24:-       
  884:   28:-       |  24:addq    |  24:-       |  24:-       |  24:-       
  885:   28:-       |  28:-       |  24:addq    |  24:-       |  24:-       
  886:   28:-       |  28:-       |  28:-       |  24:addq    |  24:-       
  887:   28:-       |  28:-       |  28:-       |  28:-       |  24:addq    r4=28  
  888:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       
  889:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       
  890:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       
  891:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       
  892:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r6=56  
  893:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       
  894:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       
  895:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       
  896:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       
  897:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r9=56  
  898:   36:addq    |  36:-       |  36:-       |  36:-       |  36:-       
  899:   40:-       |  36:addq    |  36:-       |  36:-       |  36:-       
  900:   40:-       |  40:-       |  36:addq    |  36:-       |  36:-       
  901:   40:-       |  40:-       |  40:-       |  36:addq    |  36:-       
  902:   40:-       |  40:-       |  40:-       |  40:-       |  36:addq    r10=112  
  903:   40:stq     |  40:-       |  40:-       |  40:-       |  40:-       
  904:   44:-       |  40:stq     |  40:-       |  40:-       |  40:-       
  905:   44:-       |  44:-       |  40:stq     |  40:-       |  40:-       
  906:   44:-       |  44:-       |  44:-       |  40:stq     |  40:-       BUS_STORE MEM[4208] = 112 accepted 1
  907:   44:-       |  44:-       |  44:-       |  44:-       |  40:stq     
  908:   44:addq    |  44:-       |  44:-       |  44:-       |  44:-       
  909:   48:-       |  44:addq    |  44:-       |  44:-       |  44:-       
  910:   48:-       |  48:-       |  44:addq    |  44:-       |  44:-       
  911:   48:-       |  48:-       |  48:-       |  44:addq    |  44:-       
  912:   48:-       |  48:-       |  48:-       |  48:-       |  44:addq    r3=4216  
  913:   48:addq    |  48:-       |  48:-       |  48:-       |  48:-       
  914:   52:-       |  48:addq    |  48:-       |  48:-       |  48:-       
  915:   52:-       |  52:-       |  48:addq    |  48:-       |  48:-       
  916:   52:-       |  52:-       |  52:-       |  48:addq    |  48:-       
  917:   52:-       |  52:-       |  52:-       |  52:-       |  48:addq    r2=15  
  918:   52:cmple   |  52:-       |  52:-       |  52:-       |  52:-       
  919:   56:-       |  52:cmple   |  52:-       |  52:-       |  52:-       
  920:   56:-       |  56:-       |  52:cmple   |  52:-       |  52:-       
  921:   56:-       |  56:-       |  56:-       |  52:cmple   |  52:-       
  922:   56:-       |  56:-       |  56:-       |  56:-       |  52:cmple   r1=1  
  923:   56:bne     |  56:-       |  56:-       |  56:-       |  56:-       
  924:   60:-       |  56:bne     |  56:-       |  56:-       |  56:-       
  925:   60:-       |  60:-       |  56:bne     |  56:-       |  56:-       BUS_LOAD  MEM[56] accepted 1
  926:   60:-       |  60:-       |  60:-       |  56:bne     |  56:-       
  927:   12:-       |  60:-       |  60:-       |  60:-       |  56:bne     
  928:   12:addq    |  12:-       |  60:-       |  60:-       |  60:-       
  929:   16:-       |  12:addq    |  12:-       |  60:-       |  60:-       
  930:   16:-       |  16:-       |  12:addq    |  12:-       |  60:-       
  931:   16:-       |  16:-       |  16:-       |  12:addq    |  12:-       
  932:   16:-       |  16:-       |  16:-       |  16:-       |  12:addq    r5=30  
  933:   16:addq    |  16:-       |  16:-       |  16:-       |  16:-       
  934:   20:-       |  16:addq    |  16:-       |  16:-       |  16:-       
  935:   20:-       |  20:-       |  16:addq    |  16:-       |  16:-       
  936:   20:-       |  20:-       |  20:-       |  16:addq    |  16:-       
  937:   20:-       |  20:-       |  20:-       |  20:-       |  16:addq    r8=30  
  938:   20:addq    |  20:-       |  20:-       |  20:-       |  20:-       
  939:   24:-       |  20:addq    |  20:-       |  20:-       |  20:-       
  940:   24:-       |  24:-       |  20:addq    |  20:-       |  20:-       
  941:   24:-       |  24:-       |  24:-       |  20:addq    |  20:-       
  942:   24:-       |  24:-       |  24:-       |  24:-       |  20:addq    r7=30  
  943:   24:addq    |  24:-       |  24:-       |  24:-       |  24:-       
  944:   28:-       |  24:addq    |  24:-       |  24:-       |  24:-       
  945:   28:-       |  28:-       |  24:addq    |  24:-       |  24:-       
  946:   28:-       |  28:-       |  28:-       |  24:addq    |  24:-       
  947:   28:-       |  28:-       |  28:-       |  28:-       |  24:addq    r4=30  
  948:   28:addq    |  28:-       |  28:-       |  28:-       |  28:-       
  949:   32:-       |  28:addq    |  28:-       |  28:-       |  28:-       
  950:   32:-       |  32:-       |  28:addq    |  28:-       |  28:-       
  951:   32:-       |  32:-       |  32:-       |  28:addq    |  28:-       
  952:   32:-       |  32:-       |  32:-       |  32:-       |  28:addq    r6=60  
  953:   32:addq    |  32:-       |  32:-       |  32:-       |  32:-       
  954:   36:-       |  32:addq    |  32:-       |  32:-       |  32:-       
  955:   36:-       |  36:-       |  32:addq    |  32:-       |  32:-       
  956:   36:-       |  36:-       |  36:-       |  32:addq    |  32:-       
  957:   36:-       |  36:-       |  36:-       |  36:-       |  32:addq    r9=60  
  958:   36:addq    |  36:-       |  36:-       |  36:-       |  36:-       
  959:   40:-       |  36:addq    |  36:-       |  36:-       |  36:-       
  960:   40:-       |  40:-       |  36:addq    |  36:-       |  36:-       
  961:   40:-       |  40:-       |  40:-       |  36:addq    |  36:-       
  962:   40:-       |  40:-       |  40:-       |  40:-       |  36:addq    r10=120  
  963:   40:stq     |  40:-       |  40:-       |  40:-       |  40:-       
  964:   44:-       |  40:stq     |  40:-       |  40:-       |  40:-       
  965:   44:-       |  44:-       |  40:stq     |  40:-       |  40:-       
  966:   44:-       |  44:-       |  44:-       |  40:stq     |  40:-       BUS_STORE MEM[4216] = 120 accepted 1
  967:   44:-       |  44:-       |  44:-       |  44:-       |  40:stq     
  968:   44:addq    |  44:-       |  44:-       |  44:-       |  44:-       
  969:   48:-       |  44:addq    |  44:-       |  44:-       |  44:-       
  970:   48:-       |  48:-       |  44:addq    |  44:-       |  44:-       
  971:   48:-       |  48:-       |  48:-       |  44:addq    |  44:-       
  972:   48:-       |  48:-       |  48:-       |  48:-       |  44:addq    r3=4224  
  973:   48:addq    |  48:-       |  48:-       |  48:-       |  48:-       
  974:   52:-       |  48:addq    |  48:-       |  48:-       |  48:-       
  975:   52:-       |  52:-       |  48:addq    |  48:-       |  48:-       
  976:   52:-       |  52:-       |  52:-       |  48:addq    |  48:-       
  977:   52:-       |  52:-       |  52:-       |  52:-       |  48:addq    r2=16  
  978:   52:cmple   |  52:-       |  52:-       |  52:-       |  52:-       
  979:   56:-       |  52:cmple   |  52:-       |  52:-       |  52:-       
  980:   56:-       |  56:-       |  52:cmple   |  52:-       |  52:-       
  981:   56:-       |  56:-       |  56:-       |  52:cmple   |  52:-       
  982:   56:-       |  56:-       |  56:-       |  56:-       |  52:cmple   r1=0  
  983:   56:bne     |  56:-       |  56:-       |  56:-       |  56:-       
  984:   60:-       |  56:bne     |  56:-       |  56:-       |  56:-       
  985:   60:-       |  60:-       |  56:bne     |  56:-       |  56:-       BUS_LOAD  MEM[56] accepted 1
  986:   60:-       |  60:-       |  60:-       |  56:bne     |  56:-       
  987:   60:-       |  60:-       |  60:-       |  60:-       |  56:bne     
  988:   60:-       |  60:-       |  60:-       |  60:-       |  60:-       
  989:   60:-       |  60:-       |  60:-       |  60:-       |  60:-       
  990:   60:halt    |  60:-       |  60:-       |  60:-       |  60:-       
  991:   64:-       |  60:halt    |  60:-       |  60:-       |  60:-       
  992:   64:-       |  64:-       |  60:halt    |  60:-       |  60:-       
  993:   64:-       |  64:-       |  64:-       |  60:halt    |  60:-       
  994:   64:-       |  64:-       |  64:-       |  64:-       |  60:halt    
