                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
 1249:   52:-       |  52:-       |  52:-       |  52:-       |  48:nop     
 1250:   52:nop     |  52:-       |  52:-       |  52:-       |  52:-       
 1251:   56:-       |  52:nop     |  52:-       |  52:-       |  52:-       
 1252:   56:-       |  56:-       |  52:nop     |  52:-       |  52:-       
 1253:   56:-       |  56:-       |  56:-       |  52:nop     |  52:-       
 1254:   56:-       |  56:-       |  56:-       |  56:-       |  52:nop     
 1255:   56:nop     |  56:-       |  56:-       |  56:-       |  56:-       
 1256:   60:-       |  56:nop     |  56:-       |  56:-       |  56:-       
 1257:   60:-       |  60:-       |  56:nop     |  56:-       |  56:-       
 1258:   60:-       |  60:-       |  60:-       |  56:nop     |  56:-       
 1259:   60:-       |  60:-       |  60:-       |  60:-       |  56:nop     
 1260:   60:nop     |  60:-       |  60:-       |  60:-       |  60:-       
 1261:   64:-       |  60:nop     |  60:-       |  60:-       |  60:-       
 1262:   64:-       |  64:-       |  60:nop     |  60:-       |  60:-       
 1263:   64:-       |  64:-       |  64:-       |  60:nop     |  60:-       
 1264:   64:-       |  64:-       |  64:-       |  64:-       |  60:nop     
 1265:   64:addq    |  64:-       |  64:-       |  64:-       |  64:-       
 1266:   68:-       |  64:addq    |  64:-       |  64:-       |  64:-       
 1267:   68:-       |  68:-       |  64:addq    |  64:-       |  64:-       
 1268:   68:-       |  68:-       |  68:-       |  64:addq    |  64:-       
 1269:   68:-       |  68:-       |  68:-       |  68:-       |  64:addq    r8=8  
 1270:   68:nop     |  68:-       |  68:-       |  68:-       |  68:-       
 1271:   72:-       |  68:nop     |  68:-       |  68:-       |  68:-       
 1272:   72:-       |  72:-       |  68:nop     |  68:-       |  68:-       
 1273:   72:-       |  72:-       |  72:-       |  68:nop     |  68:-       
 1274:   72:-       |  72:-       |  72:-       |  72:-       |  68:nop     
 1275:   72:nop     |  72:-       |  72:-       |  72:-       |  72:-       
 1276:   76:-       |  72:nop     |  72:-       |  72:-       |  72:-       
 1277:   76:-       |  76:-       |  72:nop     |  72:-       |  72:-       
 1278:   76:-       |  76:-       |  76:-       |  72:nop     |  72:-       
 1279:   76:-       |  76:-       |  76:-       |  76:-       |  72:nop     
 1280:   76:nop     |  76:-       |  76:-       |  76:-       |  76:-       
 1281:   80:-       |  76:nop     |  76:-       |  76:-       |  76:-       
 1282:   80:-       |  80:-       |  76:nop     |  76:-       |  76:-       
 1283:   80:-       |  80:-       |  80:-       |  76:nop     |  76:-       
 1284:   80:-       |  80:-       |  80:-       |  80:-       |  76:nop     
 1285:   80:nop     |  80:-       |  80:-       |  80:-       |  80:-       
 1286:   84:-       |  80:nop     |  80:-       |  80:-       |  80:-       
 1287:   84:-       |  84:-       |  80:nop     |  80:-       |  80:-       
 1288:   84:-       |  84:-       |  84:-       |  80:nop     |  80:-       
 1289:   84:-       |  84:-       |  84:-       |  84:-       |  80:nop     
 1290:   84:addq    |  84:-       |  84:-       |  84:-       |  84:-       
 1291:   88:-       |  84:addq    |  84:-       |  84:-       |  84:-       
 1292:   88:-       |  88:-       |  84:addq    |  84:-       |  84:-       
 1293:   88:-       |  88:-       |  88:-       |  84:addq    |  84:-       
 1294:   88:-       |  88:-       |  88:-       |  88:-       |  84:addq    r7=8  
 1295:   88:nop     |  88:-       |  88:-       |  88:-       |  88:-       
 1296:   92:-       |  88:nop     |  88:-       |  88:-       |  88:-       
 1297:   92:-       |  92:-       |  88:nop     |  88:-       |  88:-       
 1298:   92:-       |  92:-       |  92:-       |  88:nop     |  88:-       
 1299:   92:-       |  92:-       |  92:-       |  92:-       |  88:nop     
 1300:   92:nop     |  92:-       |  92:-       |  92:-       |  92:-       
 1301:   96:-       |  92:nop     |  92:-       |  92:-       |  92:-       
 1302:   96:-       |  96:-       |  92:nop     |  92:-       |  92:-       
 1303:   96:-       |  96:-       |  96:-       |  92:nop     |  92:-       
 1304:   96:-       |  96:-       |  96:-       |  96:-       |  92:nop     
 1305:   96:nop     |  96:-       |  96:-       |  96:-       |  96:-       
 1306:  100:-       |  96:nop     |  96:-       |  96:-       |  96:-       
 1307:  100:-       | 100:-       |  96:nop     |  96:-       |  96:-       
 1308:  100:-       | 100:-       | 100:-       |  96:nop     |  96:-       
 1309:  100:-       | 100:-       | 100:-       | 100:-       |  96:nop     
 1310:  100:nop     | 100:-       | 100:-       | 100:-       | 100:-       
 1311:  104:-       | 100:nop     | 100:-       | 100:-       | 100:-       
 1312:  104:-       | 104:-       | 100:nop     | 100:-       | 100:-       
 1313:  104:-       | 104:-       | 104:-       | 100:nop     | 100:-       
 1314:  104:-       | 104:-       | 104:-       | 104:-       | 100:nop     
 1315:  104:addq    | 104:-       | 104:-       | 104:-       | 104:-       
 1316:  108:-       | 104:addq    | 104:-       | 104:-       | 104:-       
 1317:  108:-       | 108:-       | 104:addq    | 104:-       | 104:-       
 1318:  108:-       | 108:-       | 108:-       | 104:addq    | 104:-       
 1319:  108:-       | 108:-       | 108:-       | 108:-       | 104:addq    r4=8  
 1320:  108:nop     | 108:-       | 108:-       | 108:-       | 108:-       
 1321:  112:-       | 108:nop     | 108:-       | 108:-       | 108:-       
 1322:  112:-       | 112:-       | 108:nop     | 108:-       | 108:-       
 1323:  112:-       | 112:-       | 112:-       | 108:nop     | 108:-       
 1324:  112:-       | 112:-       | 112:-       | 112:-       | 108:nop     
 1325:  112:nop     | 112:-       | 112:-       | 112:-       | 112:-       
 1326:  116:-       | 112:nop     | 112:-       | 112:-       | 112:-       
 1327:  116:-       | 116:-       | 112:nop     | 112:-       | 112:-       
 1328:  116:-       | 116:-       | 116:-       | 112:nop     | 112:-       
 1329:  116:-       | 116:-       | 116:-       | 116:-       | 112:nop     
 1330:  116:nop     | 116:-       | 116:-       | 116:-       | 116:-       
 1331:  120:-       | 116:nop     | 116:-       | 116:-       | 116:-       
 1332:  120:-       | 120:-       | 116:nop     | 116:-       | 116:-       
 1333:  120:-       | 120:-       | 120:-       | 116:nop     | 116:-       
 1334:  120:-       | 120:-       | 120:-       | 120:-       | 116:nop     
 1335:  120:nop     | 120:-       | 120:-       | 120:-       | 120:-       
 1336:  124:-       | 120:nop     | 120:-       | 120:-       | 120:-       
 1337:  124:-       | 124:-       | 120:nop     | 120:-       | 120:-       
 1338:  124:-       | 124:-       | 124:-       | 120:nop     | 120:-       
 1339:  124:-       | 124:-       | 124:-       | 124:-       | 120:nop     
 1340:  124:addq    | 124:-       | 124:-       | 124:-       | 124:-       
 1341:  128:-       | 124:addq    | 124:-       | 124:-       | 124:-       
 1342:  128:-       | 128:-       | 124:addq    | 124:-       | 124:-       
 1343:  128:-       | 128:-       | 128:-       | 124:addq    | 124:-       
 1344:  128:-       | 128:-       | 128:-       | 128:-       | 124:addq    r6=16  
 1345:  128:nop     | 128:-       | 128:-       | 128:-       | 128:-       
 1346:  132:-       | 128:nop     | 128:-       | 128:-       | 128:-       
 1347:  132:-       | 132:-       | 128:nop     | 128:-       | 128:-       
 1348:  132:-       | 132:-       | 132:-       | 128:nop     | 128:-       
 1349:  132:-       | 132:-       | 132:-       | 132:-       | 128:nop     
 1350:  132:nop     | 132:-       | 132:-       | 132:-       | 132:-       
 1351:  136:-       | 132:nop     | 132:-       | 132:-       | 132:-       
 1352:  136:-       | 136:-       | 132:nop     | 132:-       | 132:-       
 1353:  136:-       | 136:-       | 136:-       | 132:nop     | 132:-       
 1354:  136:-       | 136:-       | 136:-       | 136:-       | 132:nop     
 1355:  136:nop     | 136:-       | 136:-       | 136:-       | 136:-       
 1356:  140:-       | 136:nop     | 136:-       | 136:-       | 136:-       
 1357:  140:-       | 140:-       | 136:nop     | 136:-       | 136:-       
 1358:  140:-       | 140:-       | 140:-       | 136:nop     | 136:-       
 1359:  140:-       | 140:-       | 140:-       | 140:-       | 136:nop     
 1360:  140:nop     | 140:-       | 140:-       | 140:-       | 140:-       
 1361:  144:-       | 140:nop     | 140:-       | 140:-       | 140:-       
 1362:  144:-       | 144:-       | 140:nop     | 140:-       | 140:-       
 1363:  144:-       | 144:-       | 144:-       | 140:nop     | 140:-       
 1364:  144:-       | 144:-       | 144:-       | 144:-       | 140:nop     
 1365:  144:addq    | 144:-       | 144:-       | 144:-       | 144:-       
 1366:  148:-       | 144:addq    | 144:-       | 144:-       | 144:-       
 1367:  148:-       | 148:-       | 144:addq    | 144:-       | 144:-       
 1368:  148:-       | 148:-       | 148:-       | 144:addq    | 144:-       
 1369:  148:-       | 148:-       | 148:-       | 148:-       | 144:addq    r9=16  
 1370:  148:nop     | 148:-       | 148:-       | 148:-       | 148:-       
 1371:  152:-       | 148:nop     | 148:-       | 148:-       | 148:-       
 1372:  152:-       | 152:-       | 148:nop     | 148:-       | 148:-       
 1373:  152:-       | 152:-       | 152:-       | 148:nop     | 148:-       
 1374:  152:-       | 152:-       | 152:-       | 152:-       | 148:nop     
 1375:  152:nop     | 152:-       | 152:-       | 152:-       | 152:-       
 1376:  156:-       | 152:nop     | 152:-       | 152:-       | 152:-       
 1377:  156:-       | 156:-       | 152:nop     | 152:-       | 152:-       
 1378:  156:-       | 156:-       | 156:-       | 152:nop     | 152:-       
 1379:  156:-       | 156:-       | 156:-       | 156:-       | 152:nop     
 1380:  156:nop     | 156:-       | 156:-       | 156:-       | 156:-       
 1381:  160:-       | 156:nop     | 156:-       | 156:-       | 156:-       
 1382:  160:-       | 160:-       | 156:nop     | 156:-       | 156:-       
 1383:  160:-       | 160:-       | 160:-       | 156:nop     | 156:-       
 1384:  160:-       | 160:-       | 160:-       | 160:-       | 156:nop     
 1385:  160:nop     | 160:-       | 160:-       | 160:-       | 160:-       
 1386:  164:-       | 160:nop     | 160:-       | 160:-       | 160:-       
 1387:  164:-       | 164:-       | 160:nop     | 160:-       | 160:-       
 1388:  164:-       | 164:-       | 164:-       | 160:nop     | 160:-       
 1389:  164:-       | 164:-       | 164:-       | 164:-       | 160:nop     
 1390:  164:addq    | 164:-       | 164:-       | 164:-       | 164:-       
 1391:  168:-       | 164:addq    | 164:-       | 164:-       | 164:-       
 1392:  168:-       | 168:-       | 164:addq    | 164:-       | 164:-       
 1393:  168:-       | 168:-       | 168:-       | 164:addq    | 164:-       
 1394:  168:-       | 168:-       | 168:-       | 168:-       | 164:addq    r10=32  
 1395:  168:nop     | 168:-       | 168:-       | 168:-       | 168:-       
 1396:  172:-       | 168:nop     | 168:-       | 168:-       | 168:-       
 1397:  172:-       | 172:-       | 168:nop     | 168:-       | 168:-       
 1398:  172:-       | 172:-       | 172:-       | 168:nop     | 168:-       
 1399:  172:-       | 172:-       | 172:-       | 172:-       | 168:nop     
 1400:  172:nop     | 172:-       | 172:-       | 172:-       | 172:-       
 1401:  176:-       | 172:nop     | 172:-       | 172:-       | 172:-       
 1402:  176:-       | 176:-       | 172:nop     | 172:-       | 172:-       
 1403:  176:-       | 176:-       | 176:-       | 172:nop     | 172:-       
 1404:  176:-       | 176:-       | 176:-       | 176:-       | 172:nop     
 1405:  176:nop     | 176:-       | 176:-       | 176:-       | 176:-       
 1406:  180:-       | 176:nop     | 176:-       | 176:-       | 176:-       
 1407:  180:-       | 180:-       | 176:nop     | 176:-       | 176:-       
 1408:  180:-       | 180:-       | 180:-       | 176:nop     | 176:-       
 1409:  180:-       | 180:-       | 180:-       | 180:-       | 176:nop     
 1410:  180:nop     | 180:-       | 180:-       | 180:-       | 180:-       
 1411:  184:-       | 180:nop     | 180:-       | 180:-       | 180:-       
 1412:  184:-       | 184:-       | 180:nop     | 180:-       | 180:-       
 1413:  184:-       | 184:-       | 184:-       | 180:nop     | 180:-       
 1414:  184:-       | 184:-       | 184:-       | 184:-       | 180:nop     
 1415:  184:stq     | 184:-       | 184:-       | 184:-       | 184:-       
 1416:  188:-       | 184:stq     | 184:-       | 184:-       | 184:-       
 1417:  188:-       | 188:-       | 184:stq     | 184:-       | 184:-       
 1418:  188:-       | 188:-       | 188:-       | 184:stq     | 184:-       BUS_STORE MEM[4128] = 32 accepted 1
 1419:  188:-       | 188:-       | 188:-       | 188:-       | 184:stq     
 1420:  188:nop     | 188:-       | 188:-       | 188:-       | 188:-       
 1421:  192:-       | 188:nop     | 188:-       | 188:-       | 188:-       
 1422:  192:-       | 192:-       | 188:nop     | 188:-       | 188:-       
 1423:  192:-       | 192:-       | 192:-       | 188:nop     | 188:-       
 1424:  192:-       | 192:-       | 192:-       | 192:-       | 188:nop     
 1425:  192:nop     | 192:-       | 192:-       | 192:-       | 192:-       
 1426:  196:-       | 192:nop     | 192:-       | 192:-       | 192:-       
 1427:  196:-       | 196:-       | 192:nop     | 192:-       | 192:-       
 1428:  196:-       | 196:-       | 196:-       | 192:nop     | 192:-       
 1429:  196:-       | 196:-       | 196:-       | 196:-       | 192:nop     
 1430:  196:nop     | 196:-       | 196:-       | 196:-       | 196:-       
 1431:  200:-       | 196:nop     | 196:-       | 196:-       | 196:-       
 1432:  200:-       | 200:-       | 196:nop     | 196:-       | 196:-       
 1433:  200:-       | 200:-       | 200:-       | 196:nop     | 196:-       
 1434:  200:-       | 200:-       | 200:-       | 200:-       | 196:nop     
 1435:  200:nop     | 200:-       | 200:-       | 200:-       | 200:-       
 1436:  204:-       | 200:nop     | 200:-       | 200:-       | 200:-       
 1437:  204:-       | 204:-       | 200:nop     | 200:-       | 200:-       
 1438:  204:-       | 204:-       | 204:-       | 200:nop     | 200:-       
 1439:  204:-       | 204:-       | 204:-       | 204:-       | 200:nop     
 1440:  204:addq    | 204:-       | 204:-       | 204:-       | 204:-       
 1441:  208:-       | 204:addq    | 204:-       | 204:-       | 204:-       
 1442:  208:-       | 208:-       | 204:addq    | 204:-       | 204:-       
 1443:  208:-       | 208:-       | 208:-       | 204:addq    | 204:-       
 1444:  208:-       | 208:-       | 208:-       | 208:-       | 204:addq    r3=4136  
 1445:  208:nop     | 208:-       | 208:-       | 208:-       | 208:-       
 1446:  212:-       | 208:nop     | 208:-       | 208:-       | 208:-       
 1447:  212:-       | 212:-       | 208:nop     | 208:-       | 208:-       
 1448:  212:-       | 212:-       | 212:-       | 208:nop     | 208:-       
 1449:  212:-       | 212:-       | 212:-       | 212:-       | 208:nop     
 1450:  212:nop     | 212:-       | 212:-       | 212:-       | 212:-       
 1451:  216:-       | 212:nop     | 212:-       | 212:-       | 212:-       
 1452:  216:-       | 216:-       | 212:nop     | 212:-       | 212:-       
 1453:  216:-       | 216:-       | 216:-       | 212:nop     | 212:-       
 1454:  216:-       | 216:-       | 216:-       | 216:-       | 212:nop     
 1455:  216:nop     | 216:-       | 216:-       | 216:-       | 216:-       
 1456:  220:-       | 216:nop     | 216:-       | 216:-       | 216:-       
 1457:  220:-       | 220:-       | 216:nop     | 216:-       | 216:-       
 1458:  220:-       | 220:-       | 220:-       | 216:nop     | 216:-       
 1459:  220:-       | 220:-       | 220:-       | 220:-       | 216:nop     
 1460:  220:nop     | 220:-       | 220:-       | 220:-       | 220:-       
 1461:  224:-       | 220:nop     | 220:-       | 220:-       | 220:-       
 1462:  224:-       | 224:-       | 220:nop     | 220:-       | 220:-       
 1463:  224:-       | 224:-       | 224:-       | 220:nop     | 220:-       
 1464:  224:-       | 224:-       | 224:-       | 224:-       | 220:nop     
 1465:  224:addq    | 224:-       | 224:-       | 224:-       | 224:-       
 1466:  228:-       | 224:addq    | 224:-       | 224:-       | 224:-       
 1467:  228:-       | 228:-       | 224:addq    | 224:-       | 224:-       
 1468:  228:-       | 228:-       | 228:-       | 224:addq    | 224:-       
 1469:  228:-       | 228:-       | 228:-       | 228:-       | 224:addq    r2=5  
 1470:  228:nop     | 228:-       | 228:-       | 228:-       | 228:-       
 1471:  232:-       | 228:nop     | 228:-       | 228:-       | 228:-       
 1472:  232:-       | 232:-       | 228:nop     | 228:-       | 228:-       
 1473:  232:-       | 232:-       | 232:-       | 228:nop     | 228:-       
 1474:  232:-       | 232:-       | 232:-       | 232:-       | 228:nop     
 1475:  232:nop     | 232:-       | 232:-       | 232:-       | 232:-       
 1476:  236:-       | 232:nop     | 232:-       | 232:-       | 232:-       
 1477:  236:-       | 236:-       | 232:nop     | 232:-       | 232:-       
 1478:  236:-       | 236:-       | 236:-       | 232:nop     | 232:-       
 1479:  236:-       | 236:-       | 236:-       | 236:-       | 232:nop     
 1480:  236:nop     | 236:-       | 236:-       | 236:-       | 236:-       
 1481:  240:-       | 236:nop     | 236:-       | 236:-       | 236:-       
 1482:  240:-       | 240:-       | 236:nop     | 236:-       | 236:-       
 1483:  240:-       | 240:-       | 240:-       | 236:nop     | 236:-       
 1484:  240:-       | 240:-       | 240:-       | 240:-       | 236:nop     
 1485:  240:nop     | 240:-       | 240:-       | 240:-       | 240:-       
 1486:  244:-       | 240:nop     | 240:-       | 240:-       | 240:-       
 1487:  244:-       | 244:-       | 240:nop     | 240:-       | 240:-       
 1488:  244:-       | 244:-       | 244:-       | 240:nop     | 240:-       
 1489:  244:-       | 244:-       | 244:-       | 244:-       | 240:nop     
 1490:  244:cmple   | 244:-       | 244:-       | 244:-       | 244:-       
 1491:  248:-       | 244:cmple   | 244:-       | 244:-       | 244:-       
 1492:  248:-       | 248:-       | 244:cmple   | 244:-       | 244:-       
 1493:  248:-       | 248:-       | 248:-       | 244:cmple   | 244:-       
 1494:  248:-       | 248:-       | 248:-       | 248:-       | 244:cmple   r1=1  
 1495:  248:nop     | 248:-       | 248:-       | 248:-       | 248:-       
 1496:  252:-       | 248:nop     | 248:-       | 248:-       | 248:-       
 1497:  252:-       | 252:-       | 248:nop     | 248:-       | 248:-       
 1498:  252:-       | 252:-       | 252:-       | 248:nop     | 248:-       
 1499:  252:-       | 252:-       | 252:-       | 252:-       | 248:nop     
 1500:  252:nop     | 252:-       | 252:-       | 252:-       | 252:-       
 1501:  256:-       | 252:nop     | 252:-       | 252:-       | 252:-       
 1502:  256:-       | 256:-       | 252:nop     | 252:-       | 252:-       
 1503:  256:-       | 256:-       | 256:-       | 252:nop     | 252:-       
 1504:  256:-       | 256:-       | 256:-       | 256:-       | 252:nop     
 1505:  256:nop     | 256:-       | 256:-       | 256:-       | 256:-       
 1506:  260:-       | 256:nop     | 256:-       | 256:-       | 256:-       
 1507:  260:-       | 260:-       | 256:nop     | 256:-       | 256:-       
 1508:  260:-       | 260:-       | 260:-       | 256:nop     | 256:-       
 1509:  260:-       | 260:-       | 260:-       | 260:-       | 256:nop     
 1510:  260:nop     | 260:-       | 260:-       | 260:-       | 260:-       
 1511:  264:-       | 260:nop     | 260:-       | 260:-       | 260:-       
 1512:  264:-       | 264:-       | 260:nop     | 260:-       | 260:-       
 1513:  264:-       | 264:-       | 264:-       | 260:nop     | 260:-       
 1514:  264:-       | 264:-       | 264:-       | 264:-       | 260:nop     
 1515:  264:bne     | 264:-       | 264:-       | 264:-       | 264:-       
 1516:  268:-       | 264:bne     | 264:-       | 264:-       | 264:-       
 1517:  268:-       | 268:-       | 264:bne     | 264:-       | 264:-       BUS_LOAD  MEM[264] accepted 1
 1518:  268:-       | 268:-       | 268:-       | 264:bne     | 264:-       
 1519:   44:-       | 268:-       | 268:-       | 268:-       | 264:bne     
 1520:   44:addq    |  44:-       | 268:-       | 268:-       | 268:-       
 1521:   48:-       |  44:addq    |  44:-       | 268:-       | 268:-       
 1522:   48:-       |  48:-       |  44:addq    |  44:-       | 268:-       
 1523:   48:-       |  48:-       |  48:-       |  44:addq    |  44:-       
 1524:   48:-       |  48:-       |  48:-       |  48:-       |  44:addq    r5=10  
 1525:   48:nop     |  48:-       |  48:-       |  48:-       |  48:-       
 1526:   52:-       |  48:nop     |  48:-       |  48:-       |  48:-       
 1527:   52:-       |  52:-       |  48:nop     |  48:-       |  48:-       
 1528:   52:-       |  52:-       |  52:-       |  48:nop     |  48:-       
 1529:   52:-       |  52:-       |  52:-       |  52:-       |  48:nop     
 1530:   52:nop     |  52:-       |  52:-       |  52:-       |  52:-       
 1531:   56:-       |  52:nop     |  52:-       |  52:-       |  52:-       
 1532:   56:-       |  56:-       |  52:nop     |  52:-       |  52:-       
 1533:   56:-       |  56:-       |  56:-       |  52:nop     |  52:-       
 1534:   56:-       |  56:-       |  56:-       |  56:-       |  52:nop     
 1535:   56:nop     |  56:-       |  56:-       |  56:-       |  56:-       
 1536:   60:-       |  56:nop     |  56:-       |  56:-       |  56:-       
 1537:   60:-       |  60:-       |  56:nop     |  56:-       |  56:-       
 1538:   60:-       |  60:-       |  60:-       |  56:nop     |  56:-       
 1539:   60:-       |  60:-       |  60:-       |  60:-       |  56:nop     
 1540:   60:nop     |  60:-       |  60:-       |  60:-       |  60:-       
 1541:   64:-       |  60:nop     |  60:-       |  60:-       |  60:-       
 1542:   64:-       |  64:-       |  60:nop     |  60:-       |  60:-       
 1543:   64:-       |  64:-       |  64:-       |  60:nop     |  60:-       
 1544:   64:-       |  64:-       |  64:-       |  64:-       |  60:nop     
 1545:   64:addq    |  64:-       |  64:-       |  64:-       |  64:-       
 1546:   68:-       |  64:addq    |  64:-       |  64:-       |  64:-       
 1547:   68:-       |  68:-       |  64:addq    |  64:-       |  64:-       
 1548:   68:-       |  68:-       |  68:-       |  64:addq    |  64:-       
 1549:   68:-       |  68:-       |  68:-       |  68:-       |  64:addq    r8=10  
 1550:   68:nop     |  68:-       |  68:-       |  68:-       |  68:-       
 1551:   72:-       |  68:nop     |  68:-       |  68:-       |  68:-       
 1552:   72:-       |  72:-       |  68:nop     |  68:-       |  68:-       
 1553:   72:-       |  72:-       |  72:-       |  68:nop     |  68:-       
 1554:   72:-       |  72:-       |  72:-       |  72:-       |  68:nop     
 1555:   72:nop     |  72:-       |  72:-       |  72:-       |  72:-       
 1556:   76:-       |  72:nop     |  72:-       |  72:-       |  72:-       
 1557:   76:-       |  76:-       |  72:nop     |  72:-       |  72:-       
 1558:   76:-       |  76:-       |  76:-       |  72:nop     |  72:-       
 1559:   76:-       |  76:-       |  76:-       |  76:-       |  72:nop     
 1560:   76:nop     |  76:-       |  76:-       |  76:-       |  76:-       
 1561:   80:-       |  76:nop     |  76:-       |  76:-       |  76:-       
 1562:   80:-       |  80:-       |  76:nop     |  76:-       |  76:-       
 1563:   80:-       |  80:-       |  80:-       |  76:nop     |  76:-       
 1564:   80:-       |  80:-       |  80:-       |  80:-       |  76:nop     
 1565:   80:nop     |  80:-       |  80:-       |  80:-       |  80:-       
 1566:   84:-       |  80:nop     |  80:-       |  80:-       |  80:-       
 1567:   84:-       |  84:-       |  80:nop     |  80:-       |  80:-       
 1568:   84:-       |  84:-       |  84:-       |  80:nop     |  80:-       
 1569:   84:-       |  84:-       |  84:-       |  84:-       |  80:nop     
 1570:   84:addq    |  84:-       |  84:-       |  84:-       |  84:-       
 1571:   88:-       |  84:addq    |  84:-       |  84:-       |  84:-       
 1572:   88:-       |  88:-       |  84:addq    |  84:-       |  84:-       
 1573:   88:-       |  88:-       |  88:-       |  84:addq    |  84:-       
 1574:   88:-       |  88:-       |  88:-       |  88:-       |  84:addq    r7=10  
 1575:   88:nop     |  88:-       |  88:-       |  88:-       |  88:-       
 1576:   92:-       |  88:nop     |  88:-       |  88:-       |  88:-       
 1577:   92:-       |  92:-       |  88:nop     |  88:-       |  88:-       
 1578:   92:-       |  92:-       |  92:-       |  88:nop     |  88:-       
 1579:   92:-       |  92:-       |  92:-       |  92:-       |  88:nop     
 1580:   92:nop     |  92:-       |  92:-       |  92:-       |  92:-       
 1581:   96:-       |  92:nop     |  92:-       |  92:-       |  92:-       
 1582:   96:-       |  96:-       |  92:nop     |  92:-       |  92:-       
 1583:   96:-       |  96:-       |  96:-       |  92:nop     |  92:-       
 1584:   96:-       |  96:-       |  96:-       |  96:-       |  92:nop     
 1585:   96:nop     |  96:-       |  96:-       |  96:-       |  96:-       
 1586:  100:-       |  96:nop     |  96:-       |  96:-       |  96:-       
 1587:  100:-       | 100:-       |  96:nop     |  96:-       |  96:-       
 1588:  100:-       | 100:-       | 100:-       |  96:nop     |  96:-       
 1589:  100:-       | 100:-       | 100:-       | 100:-       |  96:nop     
 1590:  100:nop     | 100:-       | 100:-       | 100:-       | 100:-       
 1591:  104:-       | 100:nop     | 100:-       | 100:-       | 100:-       
 1592:  104:-       | 104:-       | 100:nop     | 100:-       | 100:-       
 1593:  104:-       | 104:-       | 104:-       | 100:nop     | 100:-       
 1594:  104:-       | 104:-       | 104:-       | 104:-       | 100:nop     
 1595:  104:addq    | 104:-       | 104:-       | 104:-       | 104:-       
 1596:  108:-       | 104:addq    | 104:-       | 104:-       | 104:-       
 1597:  108:-       | 108:-       | 104:addq    | 104:-       | 104:-       
 1598:  108:-       | 108:-       | 108:-       | 104:addq    | 104:-       
 1599:  108:-       | 108:-       | 108:-       | 108:-       | 104:addq    r4=10  
 1600:  108:nop     | 108:-       | 108:-       | 108:-       | 108:-       
 1601:  112:-       | 108:nop     | 108:-       | 108:-       | 108:-       
 1602:  112:-       | 112:-       | 108:nop     | 108:-       | 108:-       
 1603:  112:-       | 112:-       | 112:-       | 108:nop     | 108:-       
 1604:  112:-       | 112:-       | 112:-       | 112:-       | 108:nop     
 1605:  112:nop     | 112:-       | 112:-       | 112:-       | 112:-       
 1606:  116:-       | 112:nop     | 112:-       | 112:-       | 112:-       
 1607:  116:-       | 116:-       | 112:nop     | 112:-       | 112:-       
 1608:  116:-       | 116:-       | 116:-       | 112:nop     | 112:-       
 1609:  116:-       | 116:-       | 116:-       | 116:-       | 112:nop     
 1610:  116:nop     | 116:-       | 116:-       | 116:-       | 116:-       
 1611:  120:-       | 116:nop     | 116:-       | 116:-       | 116:-       
 1612:  120:-       | 120:-       | 116:nop     | 116:-       | 116:-       
 1613:  120:-       | 120:-       | 120:-       | 116:nop     | 116:-       
 1614:  120:-       | 120:-       | 120:-       | 120:-       | 116:nop     
 1615:  120:nop     | 120:-       | 120:-       | 120:-       | 120:-       
 1616:  124:-       | 120:nop     | 120:-       | 120:-       | 120:-       
 1617:  124:-       | 124:-       | 120:nop     | 120:-       | 120:-       
 1618:  124:-       | 124:-       | 124:-       | 120:nop     | 120:-       
 1619:  124:-       | 124:-       | 124:-       | 124:-       | 120:nop     
 1620:  124:addq    | 124:-       | 124:-       | 124:-       | 124:-       
 1621:  128:-       | 124:addq    | 124:-       | 124:-       | 124:-       
 1622:  128:-       | 128:-       | 124:addq    | 124:-       | 124:-       
 1623:  128:-       | 128:-       | 128:-       | 124:addq    | 124:-       
 1624:  128:-       | 128:-       | 128:-       | 128:-       | 124:addq    r6=20  
 1625:  128:nop     | 128:-       | 128:-       | 128:-       | 128:-       
 1626:  132:-       | 128:nop     | 128:-       | 128:-       | 128:-       
 1627:  132:-       | 132:-       | 128:nop     | 128:-       | 128:-       
 1628:  132:-       | 132:-       | 132:-       | 128:nop     | 128:-       
 1629:  132:-       | 132:-       | 132:-       | 132:-       | 128:nop     
 1630:  132:nop     | 132:-       | 132:-       | 132:-       | 132:-       
 1631:  136:-       | 132:nop     | 132:-       | 132:-       | 132:-       
 1632:  136:-       | 136:-       | 132:nop     | 132:-       | 132:-       
 1633:  136:-       | 136:-       | 136:-       | 132:nop     | 132:-       
 1634:  136:-       | 136:-       | 136:-       | 136:-       | 132:nop     
 1635:  136:nop     | 136:-       | 136:-       | 136:-       | 136:-       
 1636:  140:-       | 136:nop     | 136:-       | 136:-       | 136:-       
 1637:  140:-       | 140:-       | 136:nop     | 136:-       | 136:-       
 1638:  140:-       | 140:-       | 140:-       | 136:nop     | 136:-       
 1639:  140:-       | 140:-       | 140:-       | 140:-       | 136:nop     
 1640:  140:nop     | 140:-       | 140:-       | 140:-       | 140:-       
 1641:  144:-       | 140:nop     | 140:-       | 140:-       | 140:-       
 1642:  144:-       | 144:-       | 140:nop     | 140:-       | 140:-       
 1643:  144:-       | 144:-       | 144:-       | 140:nop     | 140:-       
