                                                                            D-MEM Bus &
Cycle:      IF      |     ID      |     EX      |     MEM     |     WB      Reg Result
  549:  108:-       | 108:-       | 108:-       | 108:-       | 104:addq    r2=5  
  550:  108:nop     | 108:-       | 108:-       | 108:-       | 108:-       
  551:  112:-       | 108:nop     | 108:-       | 108:-       | 108:-       
  552:  112:-       | 112:-       | 108:nop     | 108:-       | 108:-       
  553:  112:-       | 112:-       | 112:-       | 108:nop     | 108:-       
  554:  112:-       | 112:-       | 112:-       | 112:-       | 108:nop     
  555:  112:nop     | 112:-       | 112:-       | 112:-       | 112:-       
  556:  116:-       | 112:nop     | 112:-       | 112:-       | 112:-       
  557:  116:-       | 116:-       | 112:nop     | 112:-       | 112:-       
  558:  116:-       | 116:-       | 116:-       | 112:nop     | 112:-       
  559:  116:-       | 116:-       | 116:-       | 116:-       | 112:nop     
  560:  116:nop     | 116:-       | 116:-       | 116:-       | 116:-       
  561:  120:-       | 116:nop     | 116:-       | 116:-       | 116:-       
  562:  120:-       | 120:-       | 116:nop     | 116:-       | 116:-       
  563:  120:-       | 120:-       | 120:-       | 116:nop     | 116:-       
  564:  120:-       | 120:-       | 120:-       | 120:-       | 116:nop     
  565:  120:nop     | 120:-       | 120:-       | 120:-       | 120:-       
  566:  124:-       | 120:nop     | 120:-       | 120:-       | 120:-       
  567:  124:-       | 124:-       | 120:nop     | 120:-       | 120:-       
  568:  124:-       | 124:-       | 124:-       | 120:nop     | 120:-       
  569:  124:-       | 124:-       | 124:-       | 124:-       | 120:nop     
  570:  124:cmple   | 124:-       | 124:-       | 124:-       | 124:-       
  571:  128:-       | 124:cmple   | 124:-       | 124:-       | 124:-       
  572:  128:-       | 128:-       | 124:cmple   | 124:-       | 124:-       
  573:  128:-       | 128:-       | 128:-       | 124:cmple   | 124:-       
  574:  128:-       | 128:-       | 128:-       | 128:-       | 124:cmple   r1=1  
  575:  128:nop     | 128:-       | 128:-       | 128:-       | 128:-       
  576:  132:-       | 128:nop     | 128:-       | 128:-       | 128:-       
  577:  132:-       | 132:-       | 128:nop     | 128:-       | 128:-       
  578:  132:-       | 132:-       | 132:-       | 128:nop     | 128:-       
  579:  132:-       | 132:-       | 132:-       | 132:-       | 128:nop     
  580:  132:nop     | 132:-       | 132:-       | 132:-       | 132:-       
  581:  136:-       | 132:nop     | 132:-       | 132:-       | 132:-       
  582:  136:-       | 136:-       | 132:nop     | 132:-       | 132:-       
  583:  136:-       | 136:-       | 136:-       | 132:nop     | 132:-       
  584:  136:-       | 136:-       | 136:-       | 136:-       | 132:nop     
  585:  136:nop     | 136:-       | 136:-       | 136:-       | 136:-       
  586:  140:-       | 136:nop     | 136:-       | 136:-       | 136:-       
  587:  140:-       | 140:-       | 136:nop     | 136:-       | 136:-       
  588:  140:-       | 140:-       | 140:-       | 136:nop     | 136:-       
  589:  140:-       | 140:-       | 140:-       | 140:-       | 136:nop     
  590:  140:nop     | 140:-       | 140:-       | 140:-       | 140:-       
  591:  144:-       | 140:nop     | 140:-       | 140:-       | 140:-       
  592:  144:-       | 144:-       | 140:nop     | 140:-       | 140:-       
  593:  144:-       | 144:-       | 144:-       | 140:nop     | 140:-       
  594:  144:-       | 144:-       | 144:-       | 144:-       | 140:nop     
  595:  144:bne     | 144:-       | 144:-       | 144:-       | 144:-       
  596:  148:-       | 144:bne     | 144:-       | 144:-       | 144:-       
  597:  148:-       | 148:-       | 144:bne     | 144:-       | 144:-       BUS_LOAD  MEM[144] accepted 1
  598:  148:-       | 148:-       | 148:-       | 144:bne     | 144:-       
  599:   44:-       | 148:-       | 148:-       | 148:-       | 144:bne     
  600:   44:blbs    |  44:-       | 148:-       | 148:-       | 148:-       
  601:   48:-       |  44:blbs    |  44:-       | 148:-       | 148:-       
  602:   48:-       |  48:-       |  44:blbs    |  44:-       | 148:-       
  603:   48:-       |  48:-       |  48:-       |  44:blbs    |  44:-       
  604:  104:-       |  48:-       |  48:-       |  48:-       |  44:blbs    
  605:  104:addq    | 104:-       |  48:-       |  48:-       |  48:-       
  606:  108:-       | 104:addq    | 104:-       |  48:-       |  48:-       
  607:  108:-       | 108:-       | 104:addq    | 104:-       |  48:-       
  608:  108:-       | 108:-       | 108:-       | 104:addq    | 104:-       
  609:  108:-       | 108:-       | 108:-       | 108:-       | 104:addq    r2=6  
  610:  108:nop     | 108:-       | 108:-       | 108:-       | 108:-       
  611:  112:-       | 108:nop     | 108:-       | 108:-       | 108:-       
  612:  112:-       | 112:-       | 108:nop     | 108:-       | 108:-       
  613:  112:-       | 112:-       | 112:-       | 108:nop     | 108:-       
  614:  112:-       | 112:-       | 112:-       | 112:-       | 108:nop     
  615:  112:nop     | 112:-       | 112:-       | 112:-       | 112:-       
  616:  116:-       | 112:nop     | 112:-       | 112:-       | 112:-       
  617:  116:-       | 116:-       | 112:nop     | 112:-       | 112:-       
  618:  116:-       | 116:-       | 116:-       | 112:nop     | 112:-       
  619:  116:-       | 116:-       | 116:-       | 116:-       | 112:nop     
  620:  116:nop     | 116:-       | 116:-       | 116:-       | 116:-       
  621:  120:-       | 116:nop     | 116:-       | 116:-       | 116:-       
  622:  120:-       | 120:-       | 116:nop     | 116:-       | 116:-       
  623:  120:-       | 120:-       | 120:-       | 116:nop     | 116:-       
  624:  120:-       | 120:-       | 120:-       | 120:-       | 116:nop     
  625:  120:nop     | 120:-       | 120:-       | 120:-       | 120:-       
  626:  124:-       | 120:nop     | 120:-       | 120:-       | 120:-       
  627:  124:-       | 124:-       | 120:nop     | 120:-       | 120:-       
  628:  124:-       | 124:-       | 124:-       | 120:nop     | 120:-       
  629:  124:-       | 124:-       | 124:-       | 124:-       | 120:nop     
  630:  124:cmple   | 124:-       | 124:-       | 124:-       | 124:-       
  631:  128:-       | 124:cmple   | 124:-       | 124:-       | 124:-       
  632:  128:-       | 128:-       | 124:cmple   | 124:-       | 124:-       
  633:  128:-       | 128:-       | 128:-       | 124:cmple   | 124:-       
  634:  128:-       | 128:-       | 128:-       | 128:-       | 124:cmple   r1=1  
  635:  128:nop     | 128:-       | 128:-       | 128:-       | 128:-       
  636:  132:-       | 128:nop     | 128:-       | 128:-       | 128:-       
  637:  132:-       | 132:-       | 128:nop     | 128:-       | 128:-       
  638:  132:-       | 132:-       | 132:-       | 128:nop     | 128:-       
  639:  132:-       | 132:-       | 132:-       | 132:-       | 128:nop     
  640:  132:nop     | 132:-       | 132:-       | 132:-       | 132:-       
  641:  136:-       | 132:nop     | 132:-       | 132:-       | 132:-       
  642:  136:-       | 136:-       | 132:nop     | 132:-       | 132:-       
  643:  136:-       | 136:-       | 136:-       | 132:nop     | 132:-       
  644:  136:-       | 136:-       | 136:-       | 136:-       | 132:nop     
  645:  136:nop     | 136:-       | 136:-       | 136:-       | 136:-       
  646:  140:-       | 136:nop     | 136:-       | 136:-       | 136:-       
  647:  140:-       | 140:-       | 136:nop     | 136:-       | 136:-       
  648:  140:-       | 140:-       | 140:-       | 136:nop     | 136:-       
  649:  140:-       | 140:-       | 140:-       | 140:-       | 136:nop     
  650:  140:nop     | 140:-       | 140:-       | 140:-       | 140:-       
  651:  144:-       | 140:nop     | 140:-       | 140:-       | 140:-       
  652:  144:-       | 144:-       | 140:nop     | 140:-       | 140:-       
  653:  144:-       | 144:-       | 144:-       | 140:nop     | 140:-       
  654:  144:-       | 144:-       | 144:-       | 144:-       | 140:nop     
  655:  144:bne     | 144:-       | 144:-       | 144:-       | 144:-       
  656:  148:-       | 144:bne     | 144:-       | 144:-       | 144:-       
  657:  148:-       | 148:-       | 144:bne     | 144:-       | 144:-       BUS_LOAD  MEM[144] accepted 1
  658:  148:-       | 148:-       | 148:-       | 144:bne     | 144:-       
  659:   44:-       | 148:-       | 148:-       | 148:-       | 144:bne     
  660:   44:blbs    |  44:-       | 148:-       | 148:-       | 148:-       
  661:   48:-       |  44:blbs    |  44:-       | 148:-       | 148:-       
  662:   48:-       |  48:-       |  44:blbs    |  44:-       | 148:-       
  663:   48:-       |  48:-       |  48:-       |  44:blbs    |  44:-       
  664:   48:-       |  48:-       |  48:-       |  48:-       |  44:blbs    
  665:   48:nop     |  48:-       |  48:-       |  48:-       |  48:-       
  666:   52:-       |  48:nop     |  48:-       |  48:-       |  48:-       
  667:   52:-       |  52:-       |  48:nop     |  48:-       |  48:-       
  668:   52:-       |  52:-       |  52:-       |  48:nop     |  48:-       
  669:   52:-       |  52:-       |  52:-       |  52:-       |  48:nop     
  670:   52:nop     |  52:-       |  52:-       |  52:-       |  52:-       
  671:   56:-       |  52:nop     |  52:-       |  52:-       |  52:-       
  672:   56:-       |  56:-       |  52:nop     |  52:-       |  52:-       
  673:   56:-       |  56:-       |  56:-       |  52:nop     |  52:-       
  674:   56:-       |  56:-       |  56:-       |  56:-       |  52:nop     
  675:   56:nop     |  56:-       |  56:-       |  56:-       |  56:-       
  676:   60:-       |  56:nop     |  56:-       |  56:-       |  56:-       
  677:   60:-       |  60:-       |  56:nop     |  56:-       |  56:-       
  678:   60:-       |  60:-       |  60:-       |  56:nop     |  56:-       
  679:   60:-       |  60:-       |  60:-       |  60:-       |  56:nop     
  680:   60:nop     |  60:-       |  60:-       |  60:-       |  60:-       
  681:   64:-       |  60:nop     |  60:-       |  60:-       |  60:-       
  682:   64:-       |  64:-       |  60:nop     |  60:-       |  60:-       
  683:   64:-       |  64:-       |  64:-       |  60:nop     |  60:-       
  684:   64:-       |  64:-       |  64:-       |  64:-       |  60:nop     
  685:   64:stq     |  64:-       |  64:-       |  64:-       |  64:-       
  686:   68:-       |  64:stq     |  64:-       |  64:-       |  64:-       
  687:   68:-       |  68:-       |  64:stq     |  64:-       |  64:-       
  688:   68:-       |  68:-       |  68:-       |  64:stq     |  64:-       BUS_STORE MEM[4120] = 6 accepted 1
  689:   68:-       |  68:-       |  68:-       |  68:-       |  64:stq     
  690:   68:nop     |  68:-       |  68:-       |  68:-       |  68:-       
  691:   72:-       |  68:nop     |  68:-       |  68:-       |  68:-       
  692:   72:-       |  72:-       |  68:nop     |  68:-       |  68:-       
  693:   72:-       |  72:-       |  72:-       |  68:nop     |  68:-       
  694:   72:-       |  72:-       |  72:-       |  72:-       |  68:nop     
  695:   72:nop     |  72:-       |  72:-       |  72:-       |  72:-       
  696:   76:-       |  72:nop     |  72:-       |  72:-       |  72:-       
  697:   76:-       |  76:-       |  72:nop     |  72:-       |  72:-       
  698:   76:-       |  76:-       |  76:-       |  72:nop     |  72:-       
  699:   76:-       |  76:-       |  76:-       |  76:-       |  72:nop     
  700:   76:nop     |  76:-       |  76:-       |  76:-       |  76:-       
  701:   80:-       |  76:nop     |  76:-       |  76:-       |  76:-       
  702:   80:-       |  80:-       |  76:nop     |  76:-       |  76:-       
  703:   80:-       |  80:-       |  80:-       |  76:nop     |  76:-       
  704:   80:-       |  80:-       |  80:-       |  80:-       |  76:nop     
  705:   80:nop     |  80:-       |  80:-       |  80:-       |  80:-       
  706:   84:-       |  80:nop     |  80:-       |  80:-       |  80:-       
  707:   84:-       |  84:-       |  80:nop     |  80:-       |  80:-       
  708:   84:-       |  84:-       |  84:-       |  80:nop     |  80:-       
  709:   84:-       |  84:-       |  84:-       |  84:-       |  80:nop     
  710:   84:addq    |  84:-       |  84:-       |  84:-       |  84:-       
  711:   88:-       |  84:addq    |  84:-       |  84:-       |  84:-       
  712:   88:-       |  88:-       |  84:addq    |  84:-       |  84:-       
  713:   88:-       |  88:-       |  88:-       |  84:addq    |  84:-       
  714:   88:-       |  88:-       |  88:-       |  88:-       |  84:addq    r3=4128  
  715:   88:nop     |  88:-       |  88:-       |  88:-       |  88:-       
  716:   92:-       |  88:nop     |  88:-       |  88:-       |  88:-       
  717:   92:-       |  92:-       |  88:nop     |  88:-       |  88:-       
  718:   92:-       |  92:-       |  92:-       |  88:nop     |  88:-       
  719:   92:-       |  92:-       |  92:-       |  92:-       |  88:nop     
  720:   92:nop     |  92:-       |  92:-       |  92:-       |  92:-       
  721:   96:-       |  92:nop     |  92:-       |  92:-       |  92:-       
  722:   96:-       |  96:-       |  92:nop     |  92:-       |  92:-       
  723:   96:-       |  96:-       |  96:-       |  92:nop     |  92:-       
  724:   96:-       |  96:-       |  96:-       |  96:-       |  92:nop     
  725:   96:nop     |  96:-       |  96:-       |  96:-       |  96:-       
  726:  100:-       |  96:nop     |  96:-       |  96:-       |  96:-       
  727:  100:-       | 100:-       |  96:nop     |  96:-       |  96:-       
  728:  100:-       | 100:-       | 100:-       |  96:nop     |  96:-       
  729:  100:-       | 100:-       | 100:-       | 100:-       |  96:nop     
  730:  100:nop     | 100:-       | 100:-       | 100:-       | 100:-       
  731:  104:-       | 100:nop     | 100:-       | 100:-       | 100:-       
  732:  104:-       | 104:-       | 100:nop     | 100:-       | 100:-       
  733:  104:-       | 104:-       | 104:-       | 100:nop     | 100:-       
  734:  104:-       | 104:-       | 104:-       | 104:-       | 100:nop     
  735:  104:addq    | 104:-       | 104:-       | 104:-       | 104:-       
  736:  108:-       | 104:addq    | 104:-       | 104:-       | 104:-       
  737:  108:-       | 108:-       | 104:addq    | 104:-       | 104:-       
  738:  108:-       | 108:-       | 108:-       | 104:addq    | 104:-       
  739:  108:-       | 108:-       | 108:-       | 108:-       | 104:addq    r2=7  
  740:  108:nop     | 108:-       | 108:-       | 108:-       | 108:-       
  741:  112:-       | 108:nop     | 108:-       | 108:-       | 108:-       
  742:  112:-       | 112:-       | 108:nop     | 108:-       | 108:-       
  743:  112:-       | 112:-       | 112:-       | 108:nop     | 108:-       
  744:  112:-       | 112:-       | 112:-       | 112:-       | 108:nop     
  745:  112:nop     | 112:-       | 112:-       | 112:-       | 112:-       
  746:  116:-       | 112:nop     | 112:-       | 112:-       | 112:-       
  747:  116:-       | 116:-       | 112:nop     | 112:-       | 112:-       
  748:  116:-       | 116:-       | 116:-       | 112:nop     | 112:-       
  749:  116:-       | 116:-       | 116:-       | 116:-       | 112:nop     
  750:  116:nop     | 116:-       | 116:-       | 116:-       | 116:-       
  751:  120:-       | 116:nop     | 116:-       | 116:-       | 116:-       
  752:  120:-       | 120:-       | 116:nop     | 116:-       | 116:-       
  753:  120:-       | 120:-       | 120:-       | 116:nop     | 116:-       
  754:  120:-       | 120:-       | 120:-       | 120:-       | 116:nop     
  755:  120:nop     | 120:-       | 120:-       | 120:-       | 120:-       
  756:  124:-       | 120:nop     | 120:-       | 120:-       | 120:-       
  757:  124:-       | 124:-       | 120:nop     | 120:-       | 120:-       
  758:  124:-       | 124:-       | 124:-       | 120:nop     | 120:-       
  759:  124:-       | 124:-       | 124:-       | 124:-       | 120:nop     
  760:  124:cmple   | 124:-       | 124:-       | 124:-       | 124:-       
  761:  128:-       | 124:cmple   | 124:-       | 124:-       | 124:-       
  762:  128:-       | 128:-       | 124:cmple   | 124:-       | 124:-       
  763:  128:-       | 128:-       | 128:-       | 124:cmple   | 124:-       
  764:  128:-       | 128:-       | 128:-       | 128:-       | 124:cmple   r1=1  
  765:  128:nop     | 128:-       | 128:-       | 128:-       | 128:-       
  766:  132:-       | 128:nop     | 128:-       | 128:-       | 128:-       
  767:  132:-       | 132:-       | 128:nop     | 128:-       | 128:-       
  768:  132:-       | 132:-       | 132:-       | 128:nop     | 128:-       
  769:  132:-       | 132:-       | 132:-       | 132:-       | 128:nop     
  770:  132:nop     | 132:-       | 132:-       | 132:-       | 132:-       
  771:  136:-       | 132:nop     | 132:-       | 132:-       | 132:-       
  772:  136:-       | 136:-       | 132:nop     | 132:-       | 132:-       
  773:  136:-       | 136:-       | 136:-       | 132:nop     | 132:-       
  774:  136:-       | 136:-       | 136:-       | 136:-       | 132:nop     
  775:  136:nop     | 136:-       | 136:-       | 136:-       | 136:-       
  776:  140:-       | 136:nop     | 136:-       | 136:-       | 136:-       
  777:  140:-       | 140:-       | 136:nop     | 136:-       | 136:-       
  778:  140:-       | 140:-       | 140:-       | 136:nop     | 136:-       
  779:  140:-       | 140:-       | 140:-       | 140:-       | 136:nop     
  780:  140:nop     | 140:-       | 140:-       | 140:-       | 140:-       
  781:  144:-       | 140:nop     | 140:-       | 140:-       | 140:-       
  782:  144:-       | 144:-       | 140:nop     | 140:-       | 140:-       
  783:  144:-       | 144:-       | 144:-       | 140:nop     | 140:-       
  784:  144:-       | 144:-       | 144:-       | 144:-       | 140:nop     
  785:  144:bne     | 144:-       | 144:-       | 144:-       | 144:-       
  786:  148:-       | 144:bne     | 144:-       | 144:-       | 144:-       
  787:  148:-       | 148:-       | 144:bne     | 144:-       | 144:-       BUS_LOAD  MEM[144] accepted 1
  788:  148:-       | 148:-       | 148:-       | 144:bne     | 144:-       
  789:   44:-       | 148:-       | 148:-       | 148:-       | 144:bne     
  790:   44:blbs    |  44:-       | 148:-       | 148:-       | 148:-       
  791:   48:-       |  44:blbs    |  44:-       | 148:-       | 148:-       
  792:   48:-       |  48:-       |  44:blbs    |  44:-       | 148:-       
  793:   48:-       |  48:-       |  48:-       |  44:blbs    |  44:-       
  794:  104:-       |  48:-       |  48:-       |  48:-       |  44:blbs    
  795:  104:addq    | 104:-       |  48:-       |  48:-       |  48:-       
  796:  108:-       | 104:addq    | 104:-       |  48:-       |  48:-       
  797:  108:-       | 108:-       | 104:addq    | 104:-       |  48:-       
  798:  108:-       | 108:-       | 108:-       | 104:addq    | 104:-       
  799:  108:-       | 108:-       | 108:-       | 108:-       | 104:addq    r2=8  
  800:  108:nop     | 108:-       | 108:-       | 108:-       | 108:-       
  801:  112:-       | 108:nop     | 108:-       | 108:-       | 108:-       
  802:  112:-       | 112:-       | 108:nop     | 108:-       | 108:-       
  803:  112:-       | 112:-       | 112:-       | 108:nop     | 108:-       
  804:  112:-       | 112:-       | 112:-       | 112:-       | 108:nop     
  805:  112:nop     | 112:-       | 112:-       | 112:-       | 112:-       
  806:  116:-       | 112:nop     | 112:-       | 112:-       | 112:-       
  807:  116:-       | 116:-       | 112:nop     | 112:-       | 112:-       
  808:  116:-       | 116:-       | 116:-       | 112:nop     | 112:-       
  809:  116:-       | 116:-       | 116:-       | 116:-       | 112:nop     
  810:  116:nop     | 116:-       | 116:-       | 116:-       | 116:-       
  811:  120:-       | 116:nop     | 116:-       | 116:-       | 116:-       
  812:  120:-       | 120:-       | 116:nop     | 116:-       | 116:-       
  813:  120:-       | 120:-       | 120:-       | 116:nop     | 116:-       
  814:  120:-       | 120:-       | 120:-       | 120:-       | 116:nop     
  815:  120:nop     | 120:-       | 120:-       | 120:-       | 120:-       
  816:  124:-       | 120:nop     | 120:-       | 120:-       | 120:-       
  817:  124:-       | 124:-       | 120:nop     | 120:-       | 120:-       
  818:  124:-       | 124:-       | 124:-       | 120:nop     | 120:-       
  819:  124:-       | 124:-       | 124:-       | 124:-       | 120:nop     
  820:  124:cmple   | 124:-       | 124:-       | 124:-       | 124:-       
  821:  128:-       | 124:cmple   | 124:-       | 124:-       | 124:-       
  822:  128:-       | 128:-       | 124:cmple   | 124:-       | 124:-       
  823:  128:-       | 128:-       | 128:-       | 124:cmple   | 124:-       
  824:  128:-       | 128:-       | 128:-       | 128:-       | 124:cmple   r1=1  
  825:  128:nop     | 128:-       | 128:-       | 128:-       | 128:-       
  826:  132:-       | 128:nop     | 128:-       | 128:-       | 128:-       
  827:  132:-       | 132:-       | 128:nop     | 128:-       | 128:-       
  828:  132:-       | 132:-       | 132:-       | 128:nop     | 128:-       
  829:  132:-       | 132:-       | 132:-       | 132:-       | 128:nop     
  830:  132:nop     | 132:-       | 132:-       | 132:-       | 132:-       
  831:  136:-       | 132:nop     | 132:-       | 132:-       | 132:-       
  832:  136:-       | 136:-       | 132:nop     | 132:-       | 132:-       
  833:  136:-       | 136:-       | 136:-       | 132:nop     | 132:-       
  834:  136:-       | 136:-       | 136:-       | 136:-       | 132:nop     
  835:  136:nop     | 136:-       | 136:-       | 136:-       | 136:-       
  836:  140:-       | 136:nop     | 136:-       | 136:-       | 136:-       
  837:  140:-       | 140:-       | 136:nop     | 136:-       | 136:-       
  838:  140:-       | 140:-       | 140:-       | 136:nop     | 136:-       
  839:  140:-       | 140:-       | 140:-       | 140:-       | 136:nop     
  840:  140:nop     | 140:-       | 140:-       | 140:-       | 140:-       
  841:  144:-       | 140:nop     | 140:-       | 140:-       | 140:-       
  842:  144:-       | 144:-       | 140:nop     | 140:-       | 140:-       
  843:  144:-       | 144:-       | 144:-       | 140:nop     | 140:-       
  844:  144:-       | 144:-       | 144:-       | 144:-       | 140:nop     
  845:  144:bne     | 144:-       | 144:-       | 144:-       | 144:-       
  846:  148:-       | 144:bne     | 144:-       | 144:-       | 144:-       
  847:  148:-       | 148:-       | 144:bne     | 144:-       | 144:-       BUS_LOAD  MEM[144] accepted 1
  848:  148:-       | 148:-       | 148:-       | 144:bne     | 144:-       
  849:   44:-       | 148:-       | 148:-       | 148:-       | 144:bne     
  850:   44:blbs    |  44:-       | 148:-       | 148:-       | 148:-       
  851:   48:-       |  44:blbs    |  44:-       | 148:-       | 148:-       
  852:   48:-       |  48:-       |  44:blbs    |  44:-       | 148:-       
  853:   48:-       |  48:-       |  48:-       |  44:blbs    |  44:-       
  854:   48:-       |  48:-       |  48:-       |  48:-       |  44:blbs    
  855:   48:nop     |  48:-       |  48:-       |  48:-       |  48:-       
  856:   52:-       |  48:nop     |  48:-       |  48:-       |  48:-       
  857:   52:-       |  52:-       |  48:nop     |  48:-       |  48:-       
  858:   52:-       |  52:-       |  52:-       |  48:nop     |  48:-       
  859:   52:-       |  52:-       |  52:-       |  52:-       |  48:nop     
  860:   52:nop     |  52:-       |  52:-       |  52:-       |  52:-       
  861:   56:-       |  52:nop     |  52:-       |  52:-       |  52:-       
  862:   56:-       |  56:-       |  52:nop     |  52:-       |  52:-       
  863:   56:-       |  56:-       |  56:-       |  52:nop     |  52:-       
  864:   56:-       |  56:-       |  56:-       |  56:-       |  52:nop     
  865:   56:nop     |  56:-       |  56:-       |  56:-       |  56:-       
  866:   60:-       |  56:nop     |  56:-       |  56:-       |  56:-       
  867:   60:-       |  60:-       |  56:nop     |  56:-       |  56:-       
  868:   60:-       |  60:-       |  60:-       |  56:nop     |  56:-       
  869:   60:-       |  60:-       |  60:-       |  60:-       |  56:nop     
  870:   60:nop     |  60:-       |  60:-       |  60:-       |  60:-       
  871:   64:-       |  60:nop     |  60:-       |  60:-       |  60:-       
  872:   64:-       |  64:-       |  60:nop     |  60:-       |  60:-       
  873:   64:-       |  64:-       |  64:-       |  60:nop     |  60:-       
  874:   64:-       |  64:-       |  64:-       |  64:-       |  60:nop     
  875:   64:stq     |  64:-       |  64:-       |  64:-       |  64:-       
  876:   68:-       |  64:stq     |  64:-       |  64:-       |  64:-       
  877:   68:-       |  68:-       |  64:stq     |  64:-       |  64:-       
  878:   68:-       |  68:-       |  68:-       |  64:stq     |  64:-       BUS_STORE MEM[4128] = 8 accepted 1
  879:   68:-       |  68:-       |  68:-       |  68:-       |  64:stq     
  880:   68:nop     |  68:-       |  68:-       |  68:-       |  68:-       
  881:   72:-       |  68:nop     |  68:-       |  68:-       |  68:-       
  882:   72:-       |  72:-       |  68:nop     |  68:-       |  68:-       
  883:   72:-       |  72:-       |  72:-       |  68:nop     |  68:-       
  884:   72:-       |  72:-       |  72:-       |  72:-       |  68:nop     
  885:   72:nop     |  72:-       |  72:-       |  72:-       |  72:-       
  886:   76:-       |  72:nop     |  72:-       |  72:-       |  72:-       
  887:   76:-       |  76:-       |  72:nop     |  72:-       |  72:-       
  888:   76:-       |  76:-       |  76:-       |  72:nop     |  72:-       
  889:   76:-       |  76:-       |  76:-       |  76:-       |  72:nop     
  890:   76:nop     |  76:-       |  76:-       |  76:-       |  76:-       
  891:   80:-       |  76:nop     |  76:-       |  76:-       |  76:-       
  892:   80:-       |  80:-       |  76:nop     |  76:-       |  76:-       
  893:   80:-       |  80:-       |  80:-       |  76:nop     |  76:-       
  894:   80:-       |  80:-       |  80:-       |  80:-       |  76:nop     
  895:   80:nop     |  80:-       |  80:-       |  80:-       |  80:-       
  896:   84:-       |  80:nop     |  80:-       |  80:-       |  80:-       
  897:   84:-       |  84:-       |  80:nop     |  80:-       |  80:-       
  898:   84:-       |  84:-       |  84:-       |  80:nop     |  80:-       
  899:   84:-       |  84:-       |  84:-       |  84:-       |  80:nop     
  900:   84:addq    |  84:-       |  84:-       |  84:-       |  84:-       
  901:   88:-       |  84:addq    |  84:-       |  84:-       |  84:-       
  902:   88:-       |  88:-       |  84:addq    |  84:-       |  84:-       
  903:   88:-       |  88:-       |  88:-       |  84:addq    |  84:-       
  904:   88:-       |  88:-       |  88:-       |  88:-       |  84:addq    r3=4136  
  905:   88:nop     |  88:-       |  88:-       |  88:-       |  88:-       
  906:   92:-       |  88:nop     |  88:-       |  88:-       |  88:-       
  907:   92:-       |  92:-       |  88:nop     |  88:-       |  88:-       
  908:   92:-       |  92:-       |  92:-       |  88:nop     |  88:-       
  909:   92:-       |  92:-       |  92:-       |  92:-       |  88:nop     
  910:   92:nop     |  92:-       |  92:-       |  92:-       |  92:-       
  911:   96:-       |  92:nop     |  92:-       |  92:-       |  92:-       
  912:   96:-       |  96:-       |  92:nop     |  92:-       |  92:-       
  913:   96:-       |  96:-       |  96:-       |  92:nop     |  92:-       
  914:   96:-       |  96:-       |  96:-       |  96:-       |  92:nop     
  915:   96:nop     |  96:-       |  96:-       |  96:-       |  96:-       
  916:  100:-       |  96:nop     |  96:-       |  96:-       |  96:-       
  917:  100:-       | 100:-       |  96:nop     |  96:-       |  96:-       
  918:  100:-       | 100:-       | 100:-       |  96:nop     |  96:-       
  919:  100:-       | 100:-       | 100:-       | 100:-       |  96:nop     
  920:  100:nop     | 100:-       | 100:-       | 100:-       | 100:-       
  921:  104:-       | 100:nop     | 100:-       | 100:-       | 100:-       
  922:  104:-       | 104:-       | 100:nop     | 100:-       | 100:-       
  923:  104:-       | 104:-       | 104:-       | 100:nop     | 100:-       
  924:  104:-       | 104:-       | 104:-       | 104:-       | 100:nop     
  925:  104:addq    | 104:-       | 104:-       | 104:-       | 104:-       
  926:  108:-       | 104:addq    | 104:-       | 104:-       | 104:-       
  927:  108:-       | 108:-       | 104:addq    | 104:-       | 104:-       
  928:  108:-       | 108:-       | 108:-       | 104:addq    | 104:-       
  929:  108:-       | 108:-       | 108:-       | 108:-       | 104:addq    r2=9  
  930:  108:nop     | 108:-       | 108:-       | 108:-       | 108:-       
  931:  112:-       | 108:nop     | 108:-       | 108:-       | 108:-       
  932:  112:-       | 112:-       | 108:nop     | 108:-       | 108:-       
  933:  112:-       | 112:-       | 112:-       | 108:nop     | 108:-       
  934:  112:-       | 112:-       | 112:-       | 112:-       | 108:nop     
  935:  112:nop     | 112:-       | 112:-       | 112:-       | 112:-       
  936:  116:-       | 112:nop     | 112:-       | 112:-       | 112:-       
  937:  116:-       | 116:-       | 112:nop     | 112:-       | 112:-       
  938:  116:-       | 116:-       | 116:-       | 112:nop     | 112:-       
  939:  116:-       | 116:-       | 116:-       | 116:-       | 112:nop     
  940:  116:nop     | 116:-       | 116:-       | 116:-       | 116:-       
  941:  120:-       | 116:nop     | 116:-       | 116:-       | 116:-       
  942:  120:-       | 120:-       | 116:nop     | 116:-       | 116:-       
  943:  120:-       | 120:-       | 120:-       | 116:nop     | 116:-       
  944:  120:-       | 120:-       | 120:-       | 120:-       | 116:nop     
  945:  120:nop     | 120:-       | 120:-       | 120:-       | 120:-       
  946:  124:-       | 120:nop     | 120:-       | 120:-       | 120:-       
  947:  124:-       | 124:-       | 120:nop     | 120:-       | 120:-       
  948:  124:-       | 124:-       | 124:-       | 120:nop     | 120:-       
  949:  124:-       | 124:-       | 124:-       | 124:-       | 120:nop     
  950:  124:cmple   | 124:-       | 124:-       | 124:-       | 124:-       
  951:  128:-       | 124:cmple   | 124:-       | 124:-       | 124:-       
